RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/14,2/28/21,3/31/21,Bdrm,CAGR,Lat,Lng
91706,Zip,CA,CA,Baldwin Park,Los Angeles-Long Beach-Anaheim,Los Angeles County,292817.0,478036,479317,2,63.69165724667625,34.0812006,-117.9834738
92131,Zip,CA,CA,San Diego,San Diego-Carlsbad,San Diego County,203678.0,330310,333507,1,63.742279480356245,32.8932137,-117.0676398
95945,Zip,CA,CA,Grass Valley,Truckee-Grass Valley,Nevada County,240521.0,385356,393871,2,63.75742658645191,39.1766853,-120.9646866
94515,Zip,CA,CA,Calistoga,Napa,Napa County,635744.0,1036651,1041115,3,63.76324432475965,38.6045556,-122.6051351
92083,Zip,CA,CA,Vista,San Diego-Carlsbad,San Diego County,362391.0,584476,593528,3,63.781109354261,33.2013734,-117.2529145
92071,Zip,CA,CA,Santee,San Diego-Carlsbad,San Diego County,380664.0,614073,623527,3,63.79983397431855,32.8678728,-116.9970153
95717,Zip,CA,CA,Gold Run,Sacramento--Roseville--Arden-Arcade,Placer County,208921.0,340864,342213,2,63.80019241722948,39.1884372,-120.844152
95830,Zip,CA,CA,Elk Grove,Sacramento--Roseville--Arden-Arcade,Sacramento County,389534.0,627967,638156,2,63.8254940518671,38.4858337,-121.2683591
94061,Zip,CA,CA,Redwood City,San Francisco-Oakland-Hayward,San Mateo County,1056952.0,1746183,1731795,3,63.84802715733543,37.4634447,-122.2256803
92086,Zip,CA,CA,Warner Springs,San Diego-Carlsbad,San Diego County,266242.0,423507,436351,3,63.89262400372593,33.3066657,-116.6789163
95651,Zip,CA,CA,Lotus,Sacramento--Roseville--Arden-Arcade,El Dorado County,284448.0,463494,466224,2,63.904826189672626,38.8210287,-120.9359987
96059,Zip,CA,CA,Manton,Red Bluff,Tehama County,200785.0,323174,329109,3,63.91114874119083,40.4350199,-121.8289745
90744,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,346041.0,560811,567233,3,63.92074927537489,33.7857948,-118.2643567
93304,Zip,CA,CA,Bakersfield,Bakersfield,Kern County,135044.0,219492,221371,3,63.925091081425315,35.344108,-119.0285355
91732,Zip,CA,CA,El Monte,Los Angeles-Long Beach-Anaheim,Los Angeles County,232549.0,381541,381211,1,63.927172337872875,34.0791053,-118.0127534
91768,Zip,CA,CA,Pomona,Los Angeles-Long Beach-Anaheim,Los Angeles County,272135.0,443555,446116,2,63.931872048799306,34.0648167,-117.7783831
91762,Zip,CA,CA,Ontario,Riverside-San Bernardino-Ontario,San Bernardino County,322645.0,521868,528952,3,63.94241348850904,34.0420153,-117.6610854
93631,Zip,CA,CA,Kingsburg,Fresno,Fresno County,151301.0,245729,248058,2,63.95000693980872,33.5658807,-116.1832068
95403,Zip,CA,CA,Santa Rosa,Santa Rosa,Sonoma County,242869.0,396581,398194,2,63.95423046992411,37.3785351,-122.086585
93308,Zip,CA,CA,Oildale,Bakersfield,Kern County,93971.0,153598,154107,2,63.994210979983194,35.5217431,-118.9062794
95620,Zip,CA,CA,Dixon,Vallejo-Fairfield,Solano County,144910.0,236859,237682,1,64.02042647160306,38.3897438,-121.7651362
91913,Zip,CA,CA,Chula Vista,San Diego-Carlsbad,San Diego County,373954.0,603225,613493,3,64.05573947597833,32.6168755,-116.9970153
95465,Zip,CA,CA,Occidental,Santa Rosa,Sonoma County,496826.0,816011,815213,1,64.08420654313582,39.0409308,-121.422761
90038,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,598829.0,977018,982724,2,64.10761669859009,40.5229147,-122.3221947
94587,Zip,CA,CA,Union City,San Francisco-Oakland-Hayward,Alameda County,262040.0,426166,430104,1,64.13677301175393,37.5952304,-122.043969
91978,Zip,CA,CA,Spring Valley,San Diego-Carlsbad,San Diego County,386629.0,624048,634674,3,64.15581862715936,32.7258378,-116.9558067
91733,Zip,CA,CA,South El Monte,Los Angeles-Long Beach-Anaheim,Los Angeles County,251735.0,414107,413265,1,64.16668321846386,34.0499095,-118.0478826
93628,Zip,CA,CA,Hume,Fresno,Fresno County,137859.0,227480,226338,1,64.18079341936325,36.7708505,-118.9295737
92385,Zip,CA,CA,Lake Arrowhead,Riverside-San Bernardino-Ontario,San Bernardino County,280579.0,454469,460668,3,64.18477505444099,34.2353739,-117.1794216
95382,Zip,CA,CA,Turlock,Modesto,Stanislaus County,236188.0,382885,387799,3,64.19081409724457,37.5359468,-120.8613785
95126,Zip,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,442954.0,733911,727377,1,64.21050492827698,37.3290122,-121.9160211
92070,Zip,CA,CA,Santa Ysabel,San Diego-Carlsbad,San Diego County,255162.0,417186,419026,2,64.21959382666698,33.2123927,-116.7260713
90814,Zip,CA,CA,Long Beach,Los Angeles-Long Beach-Anaheim,Los Angeles County,401052.0,656993,658643,2,64.22882818188165,33.7709051,-118.1429889
95726,Zip,CA,CA,Pollock Pines,Sacramento--Roseville--Arden-Arcade,El Dorado County,190705.0,307051,313194,2,64.22956922996251,38.7931476,-120.4588059
95974,Zip,CA,CA,Richvale,Chico,Butte County,155991.0,255671,256202,2,64.24152675474866,39.4915471,-121.748042
94546,Zip,CA,CA,Castro Valley,San Francisco-Oakland-Hayward,Alameda County,580089.0,938649,952939,3,64.2746199290109,37.7188649,-122.0780632
95714,Zip,CA,CA,Dutch Flat,Sacramento--Roseville--Arden-Arcade,Placer County,246028.0,397654,404197,3,64.28902401352691,37.42054,-120.6663638
93060,Zip,CA,CA,Santa Paula,Oxnard-Thousand Oaks-Ventura,Ventura County,343263.0,546308,563951,3,64.29122859148816,34.4089106,-119.0692659
91766,Zip,CA,CA,Pomona,Los Angeles-Long Beach-Anaheim,Los Angeles County,207540.0,336092,341000,1,64.30567601426232,34.0397162,-117.7549295
96035,Zip,CA,CA,Gerber,Red Bluff,Tehama County,57817.0,93094,95013,1,64.33401940605704,40.0358413,-122.1973081
91606,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,232600.0,380977,382248,1,64.33705932932072,34.1873985,-118.3900204
95407,Zip,CA,CA,Santa Rosa,Santa Rosa,Sonoma County,305597.0,498391,502240,2,64.34716309387854,38.3986068,-122.7520139
92879,Zip,CA,CA,Corona,Riverside-San Bernardino-Ontario,Riverside County,229605.0,370984,377383,2,64.36183881013045,33.8813831,-117.5378439
95645,Zip,CA,CA,Woodland,Sacramento--Roseville--Arden-Arcade,Yolo County,209274.0,343636,343978,3,64.36728881753109,38.8933855,-121.7879244
91040,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,378864.0,618892,622744,2,64.3713839266861,34.2864053,-118.3111262
94609,Zip,CA,CA,Oakland,San Francisco-Oakland-Hayward,Alameda County,408774.0,665244,671952,1,64.38227480221344,37.8321173,-122.2625529
94920,Zip,CA,CA,Tiburon,San Francisco-Oakland-Hayward,Marin County,1560740.0,2557645,2565828,3,64.39817009879928,37.8839827,-122.4580469
91752,Zip,CA,CA,Eastvale,Riverside-San Bernardino-Ontario,Riverside County,336488.0,545588,553287,3,64.42993509426785,40.4526321,-122.28015
95133,Zip,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,281910.0,464058,463565,1,64.43723174062644,37.3716914,-121.8619539
95694,Zip,CA,CA,Winters,Sacramento--Roseville--Arden-Arcade,Yolo County,293828.0,478847,483176,3,64.44178226717672,38.5600699,-122.0155491
93553,Zip,CA,CA,Pearblossom,Los Angeles-Long Beach-Anaheim,Los Angeles County,176169.0,287152,289854,2,64.53178482025783,34.3780816,-117.9014654
90250,Zip,CA,CA,Hawthorne,Los Angeles-Long Beach-Anaheim,Los Angeles County,463066.0,754730,762024,3,64.56055940189951,33.9127807,-118.3520389
95610,Zip,CA,CA,Citrus Heights,Sacramento--Roseville--Arden-Arcade,Sacramento County,262110.0,425675,431377,3,64.57861203311587,34.0559145,-117.3263893
91901,Zip,CA,CA,Alpine,San Diego-Carlsbad,San Diego County,286249.0,468219,471164,2,64.59935231214781,32.83630900000001,-116.7260713
95004,Zip,CA,CA,Aromas,Salinas,Monterey County,377543.0,616138,621441,2,64.60138315370699,36.8825441,-121.6397184
93636,Zip,CA,CA,Madera,Madera,Madera County,230122.0,375341,378791,1,64.60442721686758,36.992005,-119.8583772
90602,Zip,CA,CA,Whittier,Los Angeles-Long Beach-Anaheim,Los Angeles County,233826.0,375314,384891,1,64.60573246773241,33.9717336,-118.0215363
93644,Zip,CA,CA,Oakhurst,Madera,Madera County,176692.0,285016,290859,2,64.61356484730491,37.3686993,-119.6267347
91105,Zip,CA,CA,Pasadena,Los Angeles-Long Beach-Anaheim,Los Angeles County,612505.0,1002948,1008305,2,64.61988065403548,34.1406082,-118.1678543
95037,Zip,CA,CA,Morgan Hill,San Jose-Sunnyvale-Santa Clara,Santa Clara County,565623.0,928617,931157,3,64.62502408848296,37.2187714,-121.5826642
95620,Zip,CA,CA,Dixon,Vallejo-Fairfield,Solano County,289072.0,468541,475898,3,64.629573255106,38.3897438,-121.7651362
90744,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,291037.0,478018,479204,2,64.6539787037387,33.7857948,-118.2643567
90706,Zip,CA,CA,Bellflower,Los Angeles-Long Beach-Anaheim,Los Angeles County,319301.0,525503,525815,2,64.67690361132598,33.8822393,-118.1239717
92111,Zip,CA,CA,San Diego,San Diego-Carlsbad,San Diego County,462475.0,751355,761606,3,64.68046921455213,32.8256427,-117.1558867
92027,Zip,CA,CA,Escondido,San Diego-Carlsbad,San Diego County,153840.0,251573,253376,1,64.70098803952158,33.1467885,-117.0087877
93612,Zip,CA,CA,Clovis,Fresno,Fresno County,173555.0,282195,285872,3,64.71550805220248,36.8109736,-119.7136456
95624,Zip,CA,CA,Elk Grove,Sacramento--Roseville--Arden-Arcade,Sacramento County,280688.0,456045,462414,3,64.74305990993558,38.4244019,-121.3312882
96003,Zip,CA,CA,Redding,Redding,Shasta County,148839.0,241258,245218,2,64.75386155510317,40.8002021,-122.1792927
91351,Zip,CA,CA,Santa Clarita,Los Angeles-Long Beach-Anaheim,Los Angeles County,223901.0,366206,368893,2,64.75719179458778,34.4384112,-118.4571974
92010,Zip,CA,CA,Carlsbad,San Diego-Carlsbad,San Diego County,351962.0,573134,580089,2,64.81580397883863,33.159946,-117.2852467
92683,Zip,CA,CA,Westminster,Los Angeles-Long Beach-Anaheim,Orange County,444267.0,728044,732230,1,64.81755340819822,33.8640647,-118.1766294
94515,Zip,CA,CA,Calistoga,Napa,Napa County,522168.0,857978,860903,2,64.87088446630203,38.6045556,-122.6051351
94901,Zip,CA,CA,San Rafael,San Francisco-Oakland-Hayward,Marin County,578455.0,946934,953855,2,64.89701013907737,37.9650627,-122.503327
93280,Zip,CA,CA,Wasco,Bakersfield,Kern County,138428.0,227082,228307,3,64.9283381974745,35.6146443,-119.464359
93263,Zip,CA,CA,Shafter,Bakersfield,Kern County,147061.0,240567,242554,3,64.9342789726712,35.4901444,-119.2553229
95935,Zip,CA,CA,Dobbins,Yuba City,Yuba County,143004.0,229477,235866,1,64.93664512880758,39.3664259,-121.1824925
95757,Zip,CA,CA,Elk Grove,Sacramento--Roseville--Arden-Arcade,Sacramento County,273023.0,446807,450335,2,64.94397907868567,38.3591901,-121.422761
95692,Zip,CA,CA,Wheatland,Yuba City,Yuba County,213012.0,349274,351385,3,64.9601900362421,39.0409308,-121.422761
95687,Zip,CA,CA,Vacaville,Vallejo-Fairfield,Solano County,292080.0,474703,481851,3,64.97226787181593,34.7190908,-118.2526623
93285,Zip,CA,CA,Wofford Heights,Bakersfield,Kern County,64192.0,107012,105907,1,64.9847333000997,35.7249556,-118.5097517
95829,Zip,CA,CA,Sacramento,Sacramento--Roseville--Arden-Arcade,Sacramento County,268422.0,436471,442934,3,65.01404504846846,38.4943521,-121.3198491
95721,Zip,CA,CA,Twin Bridges,Sacramento--Roseville--Arden-Arcade,El Dorado County,253470.0,413866,418274,3,65.01913441432912,38.8349932,-120.078078
94709,Zip,CA,CA,Berkeley,San Francisco-Oakland-Hayward,Alameda County,735111.0,1192339,1213166,2,65.03167548846365,37.8796524,-122.2668066
91205,Zip,CA,CA,Glendale,Los Angeles-Long Beach-Anaheim,Los Angeles County,270666.0,445064,446710,1,65.0410468991303,34.1337367,-118.2468148
96096,Zip,CA,CA,Whitmore,Redding,Shasta County,212895.0,343471,351419,3,65.06681697550437,40.661649,-121.8443352
94122,Zip,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,982104.0,1605949,1621724,3,65.12752213614851,37.7597481,-122.4750292
96001,Zip,CA,CA,Redding,Redding,Shasta County,121476.0,196873,200613,1,65.14620171885804,40.5441948,-122.4617007
93618,Zip,CA,CA,Dinuba,Visalia-Porterville,Tulare County,155958.0,253415,257602,3,65.17395709101169,36.5279315,-119.3947135
90280,Zip,CA,CA,South Gate,Los Angeles-Long Beach-Anaheim,Los Angeles County,298628.0,488830,493295,2,65.18712243995874,33.9432948,-118.188329
93926,Zip,CA,CA,Gonzales,Salinas,Monterey County,270189.0,442586,446366,2,65.20509717271985,36.5283778,-121.3884671
92365,Zip,CA,CA,Newberry Springs,Riverside-San Bernardino-Ontario,San Bernardino County,121883.0,201410,201390,3,65.23223090997104,34.8628939,-116.6553351
92585,Zip,CA,CA,Menifee,Riverside-San Bernardino-Ontario,Riverside County,249810.0,405150,412802,3,65.24638725431328,33.7441155,-117.1617685
94550,Zip,CA,CA,Livermore,San Francisco-Oakland-Hayward,Alameda County,235151.0,381358,388591,1,65.25168934004107,37.6536947,-121.6739371
90745,Zip,CA,CA,Carson,Los Angeles-Long Beach-Anaheim,Los Angeles County,190849.0,311898,315444,1,65.28459672306379,33.8232001,-118.2585096
95422,Zip,CA,CA,Clearlake,Clearlake,Lake County,136859.0,222506,226233,3,65.30370673466854,38.9713832,-122.6616518
96001,Zip,CA,CA,Redding,Redding,Shasta County,199766.0,323792,330248,3,65.31742138301813,40.5441948,-122.4617007
91786,Zip,CA,CA,Upland,Riverside-San Bernardino-Ontario,San Bernardino County,276132.0,449857,456497,2,65.31839844711949,34.1036996,-117.6610854
93722,Zip,CA,CA,Fresno,Fresno,Fresno County,177100.0,289270,292871,3,65.37041219649915,36.8353312,-119.8930904
94122,Zip,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,875277.0,1436703,1447500,2,65.37621804297382,37.7597481,-122.4750292
91205,Zip,CA,CA,Glendale,Los Angeles-Long Beach-Anaheim,Los Angeles County,479000.0,787075,792187,2,65.38350730688936,34.1337367,-118.2468148
95722,Zip,CA,CA,Meadow Vista,Sacramento--Roseville--Arden-Arcade,Placer County,225819.0,368620,373487,1,65.39219463375535,38.9993271,-121.0220422
95452,Zip,CA,CA,Kenwood,Santa Rosa,Sonoma County,502326.0,809608,830855,2,65.40155198018816,38.4213907,-122.5429309
93301,Zip,CA,CA,Bakersfield,Bakersfield,Kern County,148278.0,243113,245295,3,65.42912637073604,35.3873576,-119.0168962
90502,Zip,CA,CA,West Carson,Los Angeles-Long Beach-Anaheim,Los Angeles County,263840.0,434514,436475,2,65.43170103092784,33.8331717,-118.2906661
91342,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,380962.0,624712,630332,3,65.4579721862023,34.3023759,-118.3695699
95633,Zip,CA,CA,Garden Valley,Sacramento--Roseville--Arden-Arcade,El Dorado County,238737.0,389280,395040,2,65.47079003254628,38.8520489,-120.7809676
93662,Zip,CA,CA,Selma,Fresno,Fresno County,160165.0,261234,265067,3,65.49620703649362,36.5441315,-119.6267347
94510,Zip,CA,CA,Benicia,Vallejo-Fairfield,Solano County,206374.0,340830,341560,1,65.5053446655102,38.1153501,-122.1064668
95148,Zip,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,630313.0,1041845,1043230,3,65.50983400310639,37.3315827,-121.7708337
92084,Zip,CA,CA,Vista,San Diego-Carlsbad,San Diego County,302275.0,495173,500373,2,65.53568770159622,33.2143717,-117.2088167
90034,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,951813.0,1573878,1575592,3,65.53587732044004,34.0324632,-118.395863
93286,Zip,CA,CA,Woodlake,Visalia-Porterville,Tulare County,144991.0,237221,240035,3,65.55165493030601,36.4442293,-119.1158017
95441,Zip,CA,CA,Geyserville,Santa Rosa,Sonoma County,482953.0,783787,799784,2,65.602864046812,38.7109062,-123.1014056
92317,Zip,CA,CA,Lake Arrowhead,Riverside-San Bernardino-Ontario,San Bernardino County,138328.0,228846,229129,1,65.64180787693019,34.2383916,-117.2181252
95336,Zip,CA,CA,Manteca,Stockton-Lodi,San Joaquin County,204333.0,333181,338486,1,65.65410384029991,37.8403398,-121.2053963
95134,Zip,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,751081.0,1266770,1244511,3,65.69597686534475,37.4308503,-121.9529992
95961,Zip,CA,CA,Olivehurst,Yuba City,Yuba County,178064.0,291933,295048,3,65.69772666007727,39.0375178,-121.5598345
91941,Zip,CA,CA,La Mesa,San Diego-Carlsbad,San Diego County,341836.0,555699,566498,2,65.72215916404357,32.7699547,-116.9911288
92341,Zip,CA,CA,Green Valley Lake,Riverside-San Bernardino-Ontario,San Bernardino County,127097.0,207683,210642,1,65.7332588495401,34.2412908,-117.0676398
95119,Zip,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,488529.0,810386,809856,2,65.77439619756453,37.2318159,-121.7822278
94303,Zip,CA,CA,Palo Alto,San Jose-Sunnyvale-Santa Clara,Santa Clara County,550841.0,928575,913478,2,65.83333484617158,37.4530553,-122.1178261
94022,Zip,CA,CA,Los Altos,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2123153.0,3528227,3521376,3,65.85596987122454,37.3694009,-122.1405413
95131,Zip,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,493142.0,820783,818011,2,65.87737406264321,37.3902956,-121.8961047
92110,Zip,CA,CA,San Diego,San Diego-Carlsbad,San Diego County,221375.0,363588,367212,1,65.87780914737436,32.7657318,-117.199996
94515,Zip,CA,CA,Calistoga,Napa,Napa County,622758.0,1078421,1033108,1,65.89236910645869,38.6045556,-122.6051351
95219,Zip,CA,CA,Stockton,Stockton-Lodi,San Joaquin County,263831.0,430637,437676,3,65.8925600100064,38.0268596,-121.5141615
95006,Zip,CA,CA,Boulder Creek,Santa Cruz-Watsonville,Santa Cruz County,388804.0,639142,645003,2,65.89412660363575,37.1833232,-122.151897
95461,Zip,CA,CA,Middletown,Clearlake,Lake County,151780.0,250399,251816,2,65.90855185136381,38.7548746,-122.6051351
93313,Zip,CA,CA,Bakersfield,Bakersfield,Kern County,117820.0,193690,195498,2,65.92938380580546,35.1090685,-119.0227159
94521,Zip,CA,CA,Concord,San Francisco-Oakland-Hayward,Contra Costa County,376265.0,612853,624355,3,65.93491289383812,37.9538109,-121.9643745
94005,Zip,CA,CA,Brisbane,San Francisco-Oakland-Hayward,San Mateo County,765735.0,1279950,1270672,3,65.94148106068026,37.6948419,-122.4070834
93727,Zip,CA,CA,Fresno,Fresno,Fresno County,184264.0,302039,305777,3,65.94505709199844,36.7486376,-119.7078532
94513,Zip,CA,CA,Brentwood,San Francisco-Oakland-Hayward,Contra Costa County,399200.0,651114,662484,3,65.95290581162324,37.9341399,-121.6967438
91208,Zip,CA,CA,Glendale,Los Angeles-Long Beach-Anaheim,Los Angeles County,274058.0,454947,455031,1,66.03456202701618,34.1980641,-118.2351192
91343,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,241294.0,399025,400683,2,66.05593176788483,34.2386799,-118.4805569
95691,Zip,CA,CA,West Sacramento,Sacramento--Roseville--Arden-Arcade,Yolo County,260990.0,429551,433392,3,66.05693704739645,38.5815697,-121.5312934
93015,Zip,CA,CA,Fillmore,Oxnard-Thousand Oaks-Ventura,Ventura County,316264.0,513607,525205,3,66.0653757620216,34.4163612,-118.8829816
92844,Zip,CA,CA,Garden Grove,Los Angeles-Long Beach-Anaheim,Orange County,207797.0,344688,345084,1,66.0678450603233,33.7636344,-117.9688322
91040,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,460114.0,756812,764406,3,66.13404504101157,34.2864053,-118.3111262
90650,Zip,CA,CA,Norwalk,Los Angeles-Long Beach-Anaheim,Los Angeles County,308208.0,508700,512122,2,66.1611638893215,33.90777509999999,-118.0830047
92563,Zip,CA,CA,Murrieta,Riverside-San Bernardino-Ontario,Riverside County,193331.0,316334,321246,2,66.16372956225334,33.5784347,-117.1617685
93923,Zip,CA,CA,Carmel-by-the-Sea,Salinas,Monterey County,1191216.0,1946262,1979433,3,66.16910786960551,36.4656419,-121.8334868
90023,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,292828.0,484432,486593,2,66.17024328274618,37.9202057,-122.2937428
90034,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,752430.0,1247035,1250638,2,66.2132025570485,34.0324632,-118.395863
90040,Zip,CA,CA,Commerce,Los Angeles-Long Beach-Anaheim,Los Angeles County,290155.0,481707,482460,2,66.27664524133652,33.9930471,-118.153228
95655,Zip,CA,CA,Mather,Sacramento--Roseville--Arden-Arcade,Sacramento County,271354.0,445567,451334,3,66.32664342519365,38.548973,-121.2798033
93222,Zip,CA,CA,Pine Mountain Club,Bakersfield,Kern County,201216.0,329417,334683,3,66.3302123091603,34.8611703,-119.179765
95118,Zip,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,778160.0,1288108,1294485,3,66.35203557109077,37.2589827,-121.8847222
92382,Zip,CA,CA,Running Springs,Riverside-San Bernardino-Ontario,San Bernardino County,198886.0,324959,330938,3,66.3958247438231,34.2244855,-117.1382404
94923,Zip,CA,CA,Bodega Bay,Santa Rosa,Sonoma County,806963.0,1321712,1342818,3,66.40391195135341,38.3251691,-123.0451347
94542,Zip,CA,CA,Hayward,San Francisco-Oakland-Hayward,Alameda County,564851.0,923114,939972,3,66.41061093987618,37.6561165,-122.0326019
92111,Zip,CA,CA,San Diego,San Diego-Carlsbad,San Diego County,191734.0,318271,319096,1,66.42640324616396,32.8256427,-117.1558867
94510,Zip,CA,CA,Benicia,Vallejo-Fairfield,Solano County,301879.0,498820,502443,2,66.43853994481232,38.1153501,-122.1064668
95138,Zip,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,605173.0,1001904,1007522,3,66.4849555416385,37.2422863,-121.7309452
95687,Zip,CA,CA,Vacaville,Vallejo-Fairfield,Solano County,238699.0,392361,397426,2,66.49671762345045,34.7190908,-118.2526623
96075,Zip,CA,CA,Paynes Creek,Red Bluff,Tehama County,59553.0,96953,99154,2,66.49706983695197,40.3069141,-121.856261
92555,Zip,CA,CA,Moreno Valley,Riverside-San Bernardino-Ontario,Riverside County,250557.0,409700,417171,3,66.49744369544655,33.9206847,-117.1147095
95758,Zip,CA,CA,Elk Grove,Sacramento--Roseville--Arden-Arcade,Sacramento County,271862.0,446878,452720,3,66.52566375587614,35.4516124,-118.7897558
91405,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,292317.0,483912,486783,2,66.52572378616365,34.2037124,-118.4571974
92505,Zip,CA,CA,Riverside,Riverside-San Bernardino-Ontario,Riverside County,279470.0,457847,465455,3,66.54918238093535,32.7162223,-117.1323579
90723,Zip,CA,CA,Paramount,Los Angeles-Long Beach-Anaheim,Los Angeles County,324213.0,536524,539983,3,66.551927282373,33.7876938,-117.9336874
93234,Zip,CA,CA,Huron,Fresno,Fresno County,112568.0,186350,187490,3,66.55710326202828,36.1869027,-120.1011836
92325,Zip,CA,CA,Crestline,Riverside-San Bernardino-Ontario,San Bernardino County,199654.0,325943,332549,3,66.56265339036534,34.2524771,-117.2793685
95691,Zip,CA,CA,West Sacramento,Sacramento--Roseville--Arden-Arcade,Yolo County,203721.0,334714,339392,1,66.59647262677878,38.5815697,-121.5312934
95714,Zip,CA,CA,Dutch Flat,Sacramento--Roseville--Arden-Arcade,Placer County,195800.0,320939,326240,2,66.61899897854954,39.2105043,-120.8412807
94124,Zip,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,428434.0,710938,714068,1,66.6693119593683,37.7304167,-122.384425
94571,Zip,CA,CA,Rio Vista,Vallejo-Fairfield,Solano County,244548.0,402995,407646,3,66.69365523332843,38.1494225,-121.7423434
94598,Zip,CA,CA,Walnut Creek,San Francisco-Oakland-Hayward,Contra Costa County,327180.0,541440,545525,2,66.735436151354,37.89618249999999,-121.9814354
95614,Zip,CA,CA,Cool,Sacramento--Roseville--Arden-Arcade,El Dorado County,234113.0,388308,390452,1,66.77929034269776,38.8925457,-120.9991032
90270,Zip,CA,CA,Maywood,Los Angeles-Long Beach-Anaheim,Los Angeles County,288896.0,480393,481843,2,66.78770214887018,33.9876248,-118.1854042
92223,Zip,CA,CA,Beaumont,Riverside-San Bernardino-Ontario,Riverside County,231002.0,378423,385308,3,66.79855585665925,33.9334088,-116.9734685
91205,Zip,CA,CA,Glendale,Los Angeles-Long Beach-Anaheim,Los Angeles County,534499.0,883077,891653,3,66.82033081446363,34.1337367,-118.2468148
93637,Zip,CA,CA,Madera,Madera,Madera County,168908.0,277274,281789,3,66.82987188291851,36.9152938,-120.2051096
93245,Zip,CA,CA,Lemoore,Hanford-Corcoran,Kings County,167421.0,276686,279381,3,66.87333130252478,36.2960087,-119.8120795
91945,Zip,CA,CA,Lemon Grove,San Diego-Carlsbad,San Diego County,350554.0,575343,585009,3,66.88127934640598,32.7381191,-117.0382158
96047,Zip,CA,CA,Igo,Redding,Shasta County,230705.0,384910,385040,3,66.89711969831603,40.4925482,-122.6842859
90201,Zip,CA,CA,Bell,Los Angeles-Long Beach-Anaheim,Los Angeles County,293507.0,488849,489902,2,66.91322523823963,33.96672119999999,-118.1766294
95242,Zip,CA,CA,Lodi,Stockton-Lodi,San Joaquin County,133936.0,221476,223563,1,66.91778162704576,38.1304288,-121.422761
91910,Zip,CA,CA,Chula Vista,San Diego-Carlsbad,San Diego County,370270.0,608420,618281,3,66.98112188403057,32.6385134,-117.0617553
91405,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,439923.0,730942,734694,3,67.00513498953225,34.2037124,-118.4571974
91402,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,357257.0,591571,596767,3,67.04137357700479,34.6425797,-120.3896651
90201,Zip,CA,CA,Bell,Los Angeles-Long Beach-Anaheim,Los Angeles County,325017.0,540359,543027,3,67.07649138352762,33.96672119999999,-118.1766294
95623,Zip,CA,CA,El Dorado,Sacramento--Roseville--Arden-Arcade,El Dorado County,269074.0,438302,449581,2,67.08451950021184,38.6100779,-120.8613785
91016,Zip,CA,CA,Monrovia,Los Angeles-Long Beach-Anaheim,Los Angeles County,353994.0,595638,591534,1,67.10283225139409,34.1574588,-118.0068979
91710,Zip,CA,CA,Chino,Riverside-San Bernardino-Ontario,San Bernardino County,242406.0,399961,405095,2,67.11426284827934,34.0120229,-117.6786847
95962,Zip,CA,CA,Oregon House,Yuba City,Yuba County,242522.0,402591,405351,3,67.13988834002689,39.3579705,-121.2740813
95366,Zip,CA,CA,Ripon,Stockton-Lodi,San Joaquin County,299251.0,494594,500209,3,67.15366030522873,37.7514303,-121.1481284
95341,Zip,CA,CA,Merced,Merced,Merced County,121915.0,201103,203851,1,67.20748062174465,37.2276426,-120.4818446
