ZipCode,County,Lat,Lng,walk score,bike score
95469,Mendocino County,39.4213799,-123.0338767,0,1
95140,Santa Clara County,37.385095,-121.6397184,0,
93291,Tulare County,36.369601200000005,-119.3947135,0,25
95391,San Joaquin County,37.75821989999999,-121.548418,3,26
93625,Fresno County,36.6234291,-119.66150549999999,3,26
90057,Los Angeles County,34.06170609999999,-118.2789735,96,51
90065,Los Angeles County,34.10885,-118.2234229,11,10
92595,Riverside County,33.61829210000001,-117.255854,21,4
95835,Sacramento County,38.6853213,-121.5541264,0,27
95377,San Joaquin County,37.657154799999994,-121.46847029999999,0,7
93553,Los Angeles County,34.3780816,-117.9014654,0,
93230,Kings County,36.2808234,-119.6499162,14,32
95632,Sacramento County,38.2855625,-121.28552490000001,9,28
95941,Butte County,39.5147718,-121.2511908,0,26
92040,San Diego County,32.8765334,-116.91459009999998,5,30
95688,Solano County,38.4087013,-122.01554909999999,0,
94561,Contra Costa County,38.0044162,-121.685341,0,51
90810,Los Angeles County,33.8113701,-118.2234229,33,43
95037,Santa Clara County,37.218771399999994,-121.5826642,0,
90212,Los Angeles County,34.0617109,-118.4017053,84,62
95407,Sonoma County,38.398606799999996,-122.7520139,8,28
90280,Los Angeles County,33.9432948,-118.18832900000001,66,52
95130,Santa Clara County,37.2876164,-121.98570020000001,80,79
94089,Santa Clara County,39.5137274,-121.5568104,71,67
90250,Los Angeles County,33.912780700000006,-118.3520389,88,71
92336,San Bernardino County,34.145515,-117.4673845,49,42
95361,Stanislaus County,37.8189573,-120.84989440000001,0,26
95133,Santa Clara County,37.371691399999996,-121.86195390000002,32,65
92058,San Diego County,33.2773221,-117.33814270000002,0,2
95333,Merced County,37.240796200000005,-120.2281933,0,29
92651,Orange County,33.5563145,-117.77252,18,16
92223,Riverside County,33.9334088,-116.97346850000001,77,49
96001,Shasta County,40.5441948,-122.4617007,0,28
92313,San Bernardino County,34.03437750000001,-117.3087578,62,44
95136,Santa Clara County,37.26921420000001,-121.8505679,50,63
90746,Los Angeles County,33.8540061,-118.2585096,42,54
93921,Monterey County,36.5569,-121.92268999999999,89,57
95625,Solano County,38.345597600000005,-121.90535200000001,19,29
90039,Los Angeles County,34.1103407,-118.2585096,55,74
95424,Lake County,38.96787630000001,-122.6612483,23,31
92116,San Diego County,37.8104485,-122.23986359999999,89,56
93704,Fresno County,36.775737400000004,-119.8062912,61,80
91902,San Diego County,32.6703579,-117.01467360000001,23,52
90249,Los Angeles County,33.901022,-118.31697140000001,83,52
93726,Fresno County,36.7949518,-119.75418559999999,70,60
90805,Los Angeles County,33.86406470000001,-118.1766294,73,82
93612,Fresno County,36.810973600000004,-119.7136456,73,62
91345,Los Angeles County,34.264995,-118.45719740000001,22,47
93227,Tulare County,36.343587899999996,-119.4211606,28,33
93501,Kern County,35.04403,-118.2526623,0,15
90066,Los Angeles County,34.0050173,-118.4338345,89,79
92104,San Diego County,32.739867100000005,-117.1205925,75,55
91977,San Diego County,32.721529100000005,-116.99701529999999,31,9
93274,Tulare County,36.1973331,-119.3714909,6,29
93458,Santa Barbara County,34.9648191,-120.49336240000001,7,25
93603,Tulare County,36.6002176,-118.9761519,0,12
91343,Los Angeles County,34.2386799,-118.48055690000001,57,64
95977,Nevada County,39.1571906,-121.28552490000001,0,
91978,San Diego County,32.7258378,-116.95580670000001,27,18
95991,Sutter County,39.010940000000005,-121.6169002,0,25
94501,Alameda County,37.7712165,-122.2824021,81,78
95965,Butte County,39.5137274,-121.5568104,71,67
93673,Fresno County,36.4536184,-119.4857538,34,29
95864,Sacramento County,38.584877299999995,-121.38275049999999,44,69
94957,Marin County,37.9633054,-122.56272720000001,48,38
91768,Los Angeles County,34.0648167,-117.7783831,66,47
92071,San Diego County,32.8678728,-116.99701529999999,12,3
92274,Imperial County,33.5658807,-116.1832068,11,29
91950,San Diego County,34.594158,-118.18247930000001,20,28
92536,Riverside County,33.482061699999996,-116.8203511,0,
95326,Stanislaus County,37.5939016,-120.86137849999999,68,45
90245,Los Angeles County,33.9150066,-118.4046264,55,36
94611,Alameda County,37.8336281,-122.20298319999999,33,18
93532,Los Angeles County,34.676617,-118.4531942,13,31
95659,Sutter County,38.83528889999999,-121.60548929999999,0,25
94514,Contra Costa County,37.8076915,-121.6397184,0,
95825,Sacramento County,38.5890819,-121.4084731,74,68
93257,Tulare County,36.0651915,-119.01676029999999,88,52
93436,Santa Barbara County,34.6425797,-120.38966509999999,0,7
92408,San Bernardino County,34.086851700000004,-117.26173290000001,11,42
95831,Sacramento County,38.490107200000004,-121.5255815,54,78
94608,Alameda County,37.837959000000005,-122.2824021,91,89
90716,Los Angeles County,33.830298000000006,-118.0742249,90,78
95382,Stanislaus County,37.5359468,-120.86137849999999,16,39
94515,Napa County,38.604555600000005,-122.6051351,6,33
92083,San Diego County,33.2013734,-117.2529145,57,43
95830,Sacramento County,38.48583370000001,-121.2683591,1,26
90744,Los Angeles County,33.7857948,-118.26435670000001,91,79
93304,Kern County,35.344108,-119.0285355,48,58
91762,San Bernardino County,34.042015299999996,-117.6610854,38,44
95620,Solano County,38.3897438,-121.7651362,0,29
91913,San Diego County,32.6168755,-116.99701529999999,5,29
95465,Sonoma County,38.3958794,-123.000095,6,
90038,Los Angeles County,40.52291470000001,-122.3221947,0,9
94587,Alameda County,37.5952304,-122.04396899999999,51,45
95974,Butte County,39.491547100000005,-121.748042,3,27
95714,Placer County,37.42054,-120.6663638,20,37
91606,Los Angeles County,34.1873985,-118.39002040000001,79,64
91040,Los Angeles County,34.2864053,-118.3111262,0,
94609,Alameda County,37.83211729999999,-122.2625529,92,98
91752,Riverside County,34.0050096,-117.5378439,11,29
95610,Sacramento County,38.6977447,-121.2740813,62,48
93636,Madera County,36.992005,-119.8583772,0,19
95624,Sacramento County,38.4244019,-121.3312882,6,28
96003,Shasta County,40.8002021,-122.17929270000002,0,2
93280,Kern County,35.614644299999995,-119.464359,0,25
93263,Kern County,35.4901444,-119.25532290000001,5,28
95687,Solano County,34.7190908,-118.2526623,1,25
95829,Sacramento County,38.4943521,-121.3198491,0,25
94709,Alameda County,37.8796524,-122.26680659999998,95,84
91205,Los Angeles County,34.1337367,-118.24681480000001,86,65
96096,Shasta County,40.661649,-121.84433519999999,0,
95422,Lake County,38.971383200000005,-122.66165179999999,23,9
93722,Fresno County,36.835331200000006,-119.8930904,27,46
95452,Sonoma County,38.4213907,-122.54293090000002,11,12
93301,Kern County,35.3873576,-119.0168962,60,48
91342,Los Angeles County,34.302375899999994,-118.3695699,1,3
93662,Fresno County,36.5441315,-119.6267347,2,26
95148,Santa Clara County,37.331582700000006,-121.77083370000001,2,26
93286,Tulare County,36.444229299999996,-119.1158017,1,41
95119,Santa Clara County,37.2318159,-121.78222779999999,49,52
95219,San Joaquin County,38.0268596,-121.5141615,0,25
95691,Yolo County,38.5815697,-121.53129340000001,73,71
95655,Sacramento County,38.548973,-121.27980330000001,15,42
93222,Kern County,34.8611703,-119.17976499999999,0,
92382,San Bernardino County,34.2244855,-117.13824040000002,0,
95758,Sacramento County,38.4223702,-121.43418999999999,36,50
92505,Riverside County,33.913326,-117.49087379999999,68,60
90723,Los Angeles County,33.89777370000001,-118.1649291,52,54
93234,Fresno County,36.1869027,-120.10118359999998,3,26
92325,San Bernardino County,34.2524771,-117.2793685,0,
90270,Los Angeles County,33.9876248,-118.18540420000001,95,59
93245,Kings County,36.29600870000001,-119.8120795,21,30
91945,San Diego County,32.7381191,-117.0382158,69,51
90201,Los Angeles County,33.96672119999999,-118.1766294,65,70
91910,San Diego County,32.638513399999994,-117.0617553,33,35
91402,Los Angeles County,34.225269700000005,-118.442596,76,56
95962,Yuba County,39.3579705,-121.2740813,9,29
95341,Merced County,37.2276426,-120.4818446,0,25
95240,San Joaquin County,38.1484821,-121.1022942,5,22
92320,Riverside County,33.9900379,-117.0617553,31,28
94607,Alameda County,37.8134679,-122.30791699999999,7,59
93212,Kings County,36.098020399999996,-119.5603945,78,51
90262,Los Angeles County,33.919864700000005,-118.2000277,45,53
95650,Placer County,38.8074133,-121.1595842,1,23
91916,San Diego County,32.8997738,-116.6317514,0,
93728,Fresno County,36.7545601,-119.8207615,35,52
94950,Marin County,38.0537449,-122.80139679999999,0,23
92321,San Bernardino County,34.2563043,-117.15588670000001,4,
91764,San Bernardino County,34.073986600000005,-117.6141457,66,51
90068,Los Angeles County,34.1235157,-118.3286614,0,20
90041,Los Angeles County,34.13224690000001,-118.2117257,66,42
95237,San Joaquin County,38.160627000000005,-121.14240009999999,12,35
94577,Alameda County,37.7199247,-122.1689284,65,65
95608,Sacramento County,38.6272793,-121.3198491,33,57
92404,San Bernardino County,34.1585191,-117.2554498,18,23
92391,San Bernardino County,34.239899900000005,-117.23527649999998,27,9
90211,Los Angeles County,34.066107099999996,-118.3841777,87,64
95834,Sacramento County,38.64180220000001,-121.5255815,40,59
93247,Tulare County,36.2059467,-119.1158017,8,30
93925,Monterey County,36.5999881,-121.37703359999999,0,
94544,Alameda County,37.627025599999996,-122.04965209999999,63,59
93519,Kern County,35.3028869,-117.94833190000001,0,25
92337,San Bernardino County,34.0482749,-117.44389240000001,31,35
92504,Riverside County,33.736074,-117.02055940000001,4,34
92503,Riverside County,33.8833867,-117.44389240000001,1,9
95662,Sacramento County,38.692341,-121.22829579999998,18,29
92377,San Bernardino County,34.155954200000004,-117.4027743,8,26
94619,Alameda County,37.7936811,-122.1462193,7,7
95304,San Joaquin County,37.68417720000001,-121.37703359999999,1,28
91042,Los Angeles County,34.296676,-118.2292712,0,
94086,Santa Clara County,37.371859,-122.02123370000001,54,81
90255,Los Angeles County,33.975610700000004,-118.2234229,87,59
91030,Los Angeles County,34.1058277,-118.153228,77,61
90032,Los Angeles County,34.0795169,-118.1766294,66,31
93203,Kern County,35.0626492,-118.8130675,0,24
92374,San Bernardino County,34.0708773,-117.15588670000001,16,55
92557,Riverside County,33.9696912,-117.255854,39,31
94612,Alameda County,37.8113159,-122.26822450000002,98,96
93307,Kern County,35.24211029999999,-118.9761519,0,25
93225,Kern County,34.8177796,-119.0027936,28,12
92545,Riverside County,33.736074,-117.02055940000001,4,34
92507,Riverside County,33.9734553,-117.32638929999999,43,56
91352,Los Angeles County,34.23015670000001,-118.3520389,8,6
94580,Alameda County,37.672939299999996,-122.1348629,48,44
94805,Contra Costa County,37.938324200000004,-122.3277578,81,70
95356,Stanislaus County,37.7208684,-121.0220422,7,27
94565,Contra Costa County,38.018285299999995,-121.92455559999999,8,38
96016,Shasta County,40.940369200000006,-121.572033,0,25
93551,Los Angeles County,34.594158,-118.18247930000001,20,28
93242,Fresno County,36.4272476,-119.7657663,0,25
90061,Los Angeles County,33.919644299999995,-118.27312690000001,55,63
93647,Tulare County,36.5902725,-119.1623231,0,2
95348,Merced County,37.4283693,-120.49336240000001,0,29
95843,Sacramento County,38.7149071,-121.35988119999999,58,55
95663,Placer County,38.8544033,-121.1767658,24,23
94585,Solano County,38.1705985,-121.92455559999999,0,1
93705,Fresno County,36.789028,-119.829443,65,72
95670,Sacramento County,38.5961116,-121.29696740000001,67,68
91331,Los Angeles County,34.2570374,-118.4279933,71,54
95417,Mendocino County,39.6867934,-123.63995619999999,0,19
90042,Los Angeles County,34.1175895,-118.18832900000001,85,57
95019,Santa Cruz County,36.9355718,-121.7793794,70,84
93604,Madera County,37.406774799999994,-119.48756680000001,0,
94553,Contra Costa County,37.9873593,-122.15189699999999,0,
95340,Merced County,37.344449299999994,-120.41271609999998,0,39
92220,Riverside County,33.9273122,-116.8674757,58,41
95337,San Joaquin County,37.7630254,-121.23974380000001,0,26
90059,Los Angeles County,33.9287591,-118.24681480000001,60,47
94541,Alameda County,37.6737239,-122.10078670000001,49,59
94085,Santa Clara County,37.389529700000004,-122.01839140000001,73,78
94610,Alameda County,37.8104485,-122.23986359999999,89,56
95355,Stanislaus County,37.67045039999999,-120.93026029999999,24,35
93656,Fresno County,36.455394899999995,-119.950926,0,25
90029,Los Angeles County,34.088050700000004,-118.2965121,87,79
93283,Kern County,35.6239573,-118.27605030000001,0,
94578,Alameda County,37.705070299999996,-122.1235054,82,58
95357,Stanislaus County,37.6644618,-120.8843434,0,23
96002,Shasta County,40.52291470000001,-122.3221947,0,9
95841,Sacramento County,38.6614578,-121.34844479999998,82,68
93605,Fresno County,37.189064200000004,-119.2437011,0,1
95376,San Joaquin County,37.734525399999995,-121.43418999999999,64,55
95350,Stanislaus County,37.6697463,-120.99910320000001,65,87
92501,Riverside County,33.999677,-117.3675233,39,68
93650,Fresno County,36.8420172,-119.80194979999999,59,62
95641,Sacramento County,38.1659627,-121.5598345,0,25
95621,Sacramento County,38.6940006,-121.30268829999999,37,43
95430,Sonoma County,38.437394399999995,-123.0620193,0,
90402,Los Angeles County,34.0352816,-118.5068325,38,61
92276,Riverside County,33.8326524,-116.33675149999999,0,10
93616,Fresno County,36.642368,-119.5919555,4,26
95316,Stanislaus County,37.537199900000005,-120.6890055,0,25
90056,Los Angeles County,33.9885683,-118.36664820000001,55,35
90007,Los Angeles County,34.0295114,-118.2848199,83,92
95231,San Joaquin County,37.8774675,-121.2912463,1,35
93215,Kern County,35.7949326,-119.1623231,0,26
95212,San Joaquin County,38.0445015,-121.22829579999998,0,27
94530,Contra Costa County,37.920205700000004,-122.2937428,26,21
94579,Alameda County,37.6851553,-122.15757450000001,63,61
90031,Los Angeles County,34.081032,-118.2117257,76,44
96088,Shasta County,40.53287589999999,-121.84121329999999,0,26
95615,Sacramento County,38.331258,-121.548418,0,25
92243,Imperial County,32.7538822,-115.59179180000001,2,28
90813,Los Angeles County,33.784499700000005,-118.19710309999999,83,70
94547,Contra Costa County,38.00674,-122.259717,29,18
90221,Los Angeles County,33.8890686,-118.2000277,74,66
96007,Shasta County,40.4526321,-122.28015,28,35
92661,Orange County,33.602788000000004,-117.91025379999999,46,60
95312,Merced County,37.42054,-120.6663638,20,37
95966,Butte County,39.4915751,-121.42276100000001,0,
93610,Madera County,37.110848299999994,-120.27434840000002,62,53
92258,Riverside County,33.923751,-116.54107890000002,21,33
95826,Sacramento County,38.549963399999996,-121.38846709999999,40,80
93725,Fresno County,36.6765725,-119.71943770000001,7,28
92359,San Bernardino County,34.097004,-117.06763980000001,0,
95139,Santa Clara County,37.2257107,-121.7622874,28,30
93536,Los Angeles County,34.7190908,-118.2526623,1,25
93267,Tulare County,36.1332276,-119.1274334,2,26
92154,San Diego County,32.5967198,-116.9028125,0,2
90002,Los Angeles County,33.951113299999996,-118.2497386,52,58
95821,Sacramento County,38.62585670000001,-121.38846709999999,50,72
93703,Fresno County,36.768787100000004,-119.75997609999999,47,45
95111,Santa Clara County,37.28566319999999,-121.8277925,65,70
95368,Stanislaus County,37.71693270000001,-121.08510190000001,19,36
95435,Lake County,39.0037467,-122.8750737,30,34
92509,Riverside County,33.999605200000005,-117.43214520000001,15,5
90210,Los Angeles County,34.0683231,-118.40696659999999,88,53
93223,Tulare County,36.3036623,-119.205924,70,46
93906,Monterey County,36.7272444,-121.6397184,18,52
92582,Riverside County,33.798188399999994,-117.02055940000001,0,25
92277,San Bernardino County,34.1356099,-116.05429409999999,54,48
95227,San Joaquin County,38.2148814,-121.0306432,0,10
91911,San Diego County,32.6059744,-117.0441009,35,26
93270,Tulare County,35.93935829999999,-119.0692659,0,25
95320,San Joaquin County,37.830040600000004,-121.0105733,2,26
92570,Riverside County,33.785745500000004,-117.29112479999999,0,10
92530,Riverside County,33.639236100000005,-117.3851496,0,
92553,Riverside County,33.924658,-117.24997490000001,28,40
95236,San Joaquin County,38.07287879999999,-121.03351,0,21
92344,San Bernardino County,34.3811299,-117.3851496,3,24
94592,Solano County,38.088795000000005,-122.2710602,11,28
92105,San Diego County,32.7348953,-117.0970596,31,18
93527,Kern County,36.115581899999995,-118.15907859999999,0,6
93930,Monterey County,36.2143294,-121.1237187,73,57
90033,Los Angeles County,34.0502898,-118.2117257,89,65
92386,San Bernardino County,34.2426357,-116.827715,23,19
93235,Tulare County,36.389987100000006,-119.22626670000001,27,30
93606,Fresno County,36.8021801,-120.016323,12,31
94564,Contra Costa County,37.9963136,-122.2937428,41,28
92363,San Bernardino County,34.7275112,-114.59553559999999,0,18
95365,Merced County,37.3056776,-120.3349024,0,25
95690,Sacramento County,38.2285458,-121.60548929999999,0,25
90058,Los Angeles County,34.00637469999999,-118.2234229,24,34
92173,San Diego County,32.549744399999994,-117.0382158,77,48
90222,Los Angeles County,33.9111458,-118.2351192,53,52
94602,Alameda County,37.801551700000005,-122.21433229999998,92,52
94702,Alameda County,37.8680576,-122.28523740000001,84,100
95658,Placer County,38.8831341,-121.1595842,12,
92544,Riverside County,33.6634859,-116.84391470000001,0,3
95833,Sacramento County,38.6198298,-121.5198716,47,69
92567,Riverside County,33.8173261,-117.1147095,0,24
90037,Los Angeles County,38.512871399999995,-121.4970294,35,49
95822,Sacramento County,38.512871399999995,-121.4970294,35,49
95818,Sacramento County,38.56030560000001,-121.4970294,87,100
92372,San Bernardino County,34.4340464,-117.63174939999999,4,14
92316,San Bernardino County,34.0595859,-117.3968996,31,38
93635,Merced County,37.0583373,-120.8499249,87,54
94545,Alameda County,37.606362100000005,-122.11782609999999,7,36
92102,San Diego County,32.7162223,-117.13235790000002,84,57
94703,Alameda County,37.85247409999999,-122.27389579999999,91,98
92318,San Bernardino County,34.0472706,-117.2386415,56,52
92067,San Diego County,33.017677299999995,-117.22645700000001,1,
93243,Kern County,34.793679600000004,-118.83637560000001,2,
94803,Contra Costa County,37.9587253,-122.27673130000001,33,32
92307,San Bernardino County,34.5869607,-117.1264753,3,19
92139,San Diego County,32.685825699999995,-117.0382158,27,9
93434,Santa Barbara County,34.95290670000001,-120.6084832,0,25
95626,Sacramento County,38.7190893,-121.4570447,6,29
95638,Sacramento County,38.3395289,-121.1022942,4,22
92376,San Bernardino County,34.1063841,-117.3703189,83,55
94024,Santa Clara County,37.3478257,-122.10078670000001,3,13
90304,Los Angeles County,33.9387862,-118.36080459999998,77,60
92335,San Bernardino County,34.08378700000001,-117.4673845,34,37
92311,San Bernardino County,34.974498100000005,-116.96169409999999,0,5
94940,Marin County,38.17452720000001,-122.86485379999999,0,11
95363,Stanislaus County,37.481683000000004,-121.1481284,5,27
92571,Riverside County,33.81567709999999,-117.20881670000001,8,29
95442,Sonoma County,38.374750299999995,-122.5259596,4,10
95202,San Joaquin County,37.9573836,-121.2883857,92,67
94605,Alameda County,37.7554905,-122.1462193,29,29
93241,Kern County,35.2638398,-118.91210330000001,70,45
90063,Los Angeles County,34.0440239,-118.18540420000001,82,32
92551,Riverside County,33.878638,-117.22645700000001,40,37
92371,San Bernardino County,34.4290417,-117.5261025,4,23
95693,Sacramento County,38.3888359,-121.193945,0,25
95367,Stanislaus County,37.7280941,-120.9474747,56,45
92625,Orange County,33.599184,-117.8721676,91,66
96008,Shasta County,40.7159408,-122.1203009,0,
95681,Placer County,38.9988271,-121.34272620000002,0,20
96111,Nevada County,39.4805159,-120.04341200000002,0,9
93202,Kings County,36.3104492,-119.7093013,53,50
95958,Butte County,39.551519899999995,-121.76477,10,38
93648,Fresno County,36.621812799999994,-119.5223715,3,27
95380,Stanislaus County,37.47103329999999,-120.91878270000001,0,27
94518,Contra Costa County,37.94612070000001,-122.02123370000001,38,51
95324,Merced County,37.4069089,-120.8728615,0,29
96071,Shasta County,40.664978000000005,-121.46833170000001,0,43
95387,Stanislaus County,37.505182700000006,-121.3312882,0,
90027,Los Angeles County,34.1220545,-118.29358909999998,15,30
95230,San Joaquin County,37.9728082,-120.84989440000001,0,28
95330,San Joaquin County,37.8134216,-121.29696740000001,41,44
96028,Shasta County,41.0063661,-121.44691019999999,13,13
92549,Riverside County,33.7608141,-116.7378585,17,10
92583,Riverside County,33.814818,-116.94991909999999,0,15
92240,Riverside County,33.9628146,-116.5373923,0,23
92284,San Bernardino County,34.150286200000004,-116.44299440000002,0,15
94606,Alameda County,37.7944092,-122.2455364,87,83
94533,Solano County,38.249362700000006,-122.0399969,84,61
90220,Los Angeles County,33.8803536,-118.2351192,38,54
95322,Merced County,37.224854799999996,-121.03351,0,25
95975,Nevada County,39.2228146,-121.1595842,0,
95948,Butte County,39.35777,-121.74234340000001,0,25
90077,Los Angeles County,34.1014861,-118.45719740000001,1,11
96062,Shasta County,40.5643302,-122.0397737,0,
94591,Solano County,38.125624200000004,-122.1973081,4,16
90062,Los Angeles County,34.0031792,-118.3082034,64,54
90003,Los Angeles County,33.9657994,-118.27312690000001,68,67
95828,Sacramento County,38.4929881,-121.38846709999999,56,45
93218,Tulare County,35.8587055,-119.03435479999999,0,9
95827,Sacramento County,38.5544039,-121.32556880000001,30,47
91011,Los Angeles County,34.213392600000006,-118.19417849999999,21,5
92407,San Bernardino County,34.216765,-117.3851496,0,
90001,Los Angeles County,33.96978970000001,-118.24681480000001,83,59
92268,San Bernardino County,34.241485,-116.5845767,0,
94705,Alameda County,37.8646149,-122.2341905,21,23
92392,San Bernardino County,34.4854334,-117.42039740000001,0,40
92395,San Bernardino County,34.49331110000001,-117.30288030000001,28,33
92249,Imperial County,32.728313199999995,-115.491124,5,29
91932,San Diego County,32.582989399999995,-117.1205925,78,71
90302,Los Angeles County,33.9742906,-118.3520389,84,55
94027,San Mateo County,37.45117949999999,-122.20298319999999,9,51
90011,Los Angeles County,34.007889,-118.2585096,75,77
95307,Stanislaus County,37.5350396,-120.9646866,0,25
96084,Shasta County,40.904810100000006,-122.0229676,0,
90044,Los Angeles County,33.9478802,-118.29358909999998,56,70
95660,Sacramento County,38.6830879,-121.37131640000001,27,43
92256,San Bernardino County,34.076108399999995,-116.5845767,0,
95301,Merced County,37.3178131,-120.6429991,0,25
93272,Tulare County,36.051993599999996,-119.3947135,0,26
95673,Sacramento County,38.688041399999996,-121.43418999999999,9,40
90047,Los Angeles County,33.9519253,-118.3082034,74,60
95209,San Joaquin County,38.0521138,-121.34844479999998,10,48
92543,Riverside County,33.6991526,-116.9793554,0,25
95354,Stanislaus County,37.6346973,-120.97042340000002,52,53
90303,Los Angeles County,33.93583520000001,-118.3315838,64,61
95204,San Joaquin County,37.972752899999996,-121.32556880000001,66,60
95823,Sacramento County,38.4603864,-121.43418999999999,14,53
92345,San Bernardino County,34.3627106,-117.29112479999999,0,1
90018,Los Angeles County,34.0309972,-118.31989399999999,62,48
92394,San Bernardino County,34.563973100000005,-117.3498955,0,14
96019,Shasta County,40.69150459999999,-122.37790530000001,1,1
93615,Tulare County,36.506582200000004,-119.29018290000002,2,28
96073,Shasta County,40.599394200000006,-122.19601189999999,0,25
95220,San Joaquin County,38.1845539,-121.23974380000001,3,41
95819,Sacramento County,38.5678631,-121.43990409999999,83,87
95832,Sacramento County,38.4369084,-121.4970294,0,26
94806,Contra Costa County,37.9759027,-122.3447611,63,36
92324,San Bernardino County,34.0559145,-117.32638929999999,50,43
95385,Stanislaus County,37.596139,-121.2511908,0,25
94523,Contra Costa County,37.9448915,-122.07238159999999,46,58
90265,Los Angeles County,34.0615492,-118.83637560000001,0,
92233,Imperial County,33.1904717,-115.61547320000001,0,25
92410,San Bernardino County,34.0961955,-117.3087578,50,36
95917,Butte County,39.4384517,-121.75374040000001,0,25
92118,San Diego County,32.6920499,-117.19117490000001,29,57
95815,Sacramento County,38.5963157,-121.43990409999999,33,77
95639,Yolo County,38.3749489,-121.50559579999998,0,25
95386,Stanislaus County,37.7050159,-120.6429991,0,27
93560,Kern County,34.8843005,-118.3228165,0,23
90019,Los Angeles County,34.0489277,-118.34035060000001,92,66
93905,Monterey County,36.685567,-121.5997835,20,59
90232,Los Angeles County,34.0236878,-118.39002040000001,90,93
95358,Stanislaus County,37.6107909,-121.1022942,1,35
92401,San Bernardino County,34.0971415,-117.29406370000001,60,47
90043,Los Angeles County,33.990382700000005,-118.3286614,79,51
90305,Los Angeles County,33.959633399999994,-118.3286614,76,50
92282,Riverside County,33.9561684,-116.6553351,0,4
94804,Contra Costa County,37.9158152,-122.3390936,43,64
92231,Imperial County,32.682647100000004,-115.57995030000001,0,25
90301,Los Angeles County,33.953791700000004,-118.3520389,85,57
92405,San Bernardino County,34.1402037,-117.29700259999998,62,66
95323,Stanislaus County,37.6209117,-120.7005044,0,8
92230,Riverside County,33.9155838,-116.78500090000001,15,26
93702,Fresno County,36.7491199,-119.75997609999999,61,56
95203,San Joaquin County,37.9536006,-121.32556880000001,21,33
92241,Riverside County,33.861934999999995,-116.2540856,0,26
94589,Solano County,38.145757200000006,-122.2710602,17,29
93646,Fresno County,36.631988899999996,-119.30180109999999,12,31
94511,Contra Costa County,38.034094200000006,-121.6340142,0,30
95814,Sacramento County,38.582493299999996,-121.49417379999998,94,99
93534,Los Angeles County,34.6946278,-118.1473771,76,67
95207,San Joaquin County,37.99837479999999,-121.3198491,53,52
94601,Alameda County,37.7729273,-122.21433229999998,95,82
92356,San Bernardino County,34.4375566,-116.89103419999999,0,25
95680,Sacramento County,38.2455111,-121.5526993,3,25
95612,Yolo County,38.3807344,-121.60548929999999,0,37
92250,Imperial County,32.7674331,-115.23634080000001,0,25
92368,San Bernardino County,34.6498616,-117.29112479999999,0,
96069,Shasta County,40.686923900000004,-122.0036217,0,
93550,Los Angeles County,34.3579404,-118.06544450000001,0,
95838,Sacramento County,38.643335,-121.4570447,66,44
95824,Sacramento County,38.517011,-121.4513314,49,53
91210,Los Angeles County,34.144801,-118.2563169,91,60
92285,San Bernardino County,34.3350492,-116.5373923,0,12
95210,San Joaquin County,38.043405799999995,-121.29696740000001,8,30
95206,San Joaquin County,37.9009213,-121.42276100000001,0,25
90291,Los Angeles County,33.9962144,-118.46887759999998,87,94
90016,Los Angeles County,34.02551879999999,-118.3520389,77,82
93640,Fresno County,36.6807956,-120.41271609999998,0,25
94590,Solano County,38.105245399999994,-122.2483726,81,65
95319,Stanislaus County,37.6378847,-120.90066740000002,50,44
92007,San Diego County,33.0170252,-117.27349009999999,43,25
93701,Fresno County,36.750938299999994,-119.7802409,68,74
92411,San Bernardino County,34.1242701,-117.32051229999999,72,50
94603,Alameda County,37.7355719,-122.1802812,70,61
95317,Merced County,37.1302486,-120.51639490000001,0,25
96013,Shasta County,41.0249681,-121.6932437,0,24
95303,Merced County,37.4727467,-120.6775054,0,27
95816,Sacramento County,38.58001840000001,-121.46275759999999,73,95
95328,Stanislaus County,37.558069200000006,-120.9101738,45,57
93591,Los Angeles County,34.5925622,-117.8194197,1,25
95820,Sacramento County,38.535993299999994,-121.4513314,51,62
93960,Monterey County,36.417640500000005,-121.39989950000002,0,
90026,Los Angeles County,34.0796167,-118.2585096,96,60
95351,Stanislaus County,37.6183927,-120.9933678,44,41
94519,Contra Costa County,37.987691399999996,-122.0098642,54,65
95205,San Joaquin County,37.9642589,-121.2569138,71,52
94801,Contra Costa County,37.94295220000001,-122.39009009999998,0,27
92252,San Bernardino County,34.193766,-116.2540856,0,28
95968,Butte County,39.4159047,-121.56554240000001,0,22
95215,San Joaquin County,37.9434927,-121.1481284,0,29
93505,Kern County,35.114608200000006,-117.9717606,5,37
94621,Alameda County,37.7347438,-122.21433229999998,9,53
90254,Los Angeles County,33.8600693,-118.3987842,95,88
96065,Shasta County,40.9063814,-121.8967213,0,
90021,Los Angeles County,34.0309258,-118.2380432,62,71
95817,Sacramento County,38.5500434,-121.4599012,69,91
91108,Los Angeles County,34.1247921,-118.1181199,19,8
90266,Los Angeles County,33.890837100000006,-118.3987842,83,62
