ZipCode,County,Lat,Lng
95350,Stanislaus County,37.6697463,-120.9991032
92501,Riverside County,33.999677,-117.3675233
93650,Fresno County,36.8420172,-119.8019498
95641,Sacramento County,38.1659627,-121.5598345
95621,Sacramento County,38.6940006,-121.3026883
95430,Sonoma County,38.4373944,-123.0620193
90402,Los Angeles County,34.0352816,-118.5068325
92276,Riverside County,33.8326524,-116.3367515
93616,Fresno County,36.642368,-119.5919555
95316,Stanislaus County,37.5371999,-120.6890055
90056,Los Angeles County,33.9885683,-118.3666482
90007,Los Angeles County,34.0295114,-118.2848199
95231,San Joaquin County,37.8774675,-121.2912463
93215,Kern County,35.7949326,-119.1623231
95212,San Joaquin County,38.0445015,-121.2282958
94530,Contra Costa County,37.9202057,-122.2937428
94579,Alameda County,37.6851553,-122.1575745
90031,Los Angeles County,34.081032,-118.2117257
96088,Shasta County,40.5328759,-121.8412133
95615,Sacramento County,38.331258,-121.548418
92243,Imperial County,32.7538822,-115.5917918
90813,Los Angeles County,33.7844997,-118.1971031
94547,Contra Costa County,38.00674,-122.259717
90221,Los Angeles County,33.8890686,-118.2000277
96007,Shasta County,40.4526321,-122.28015
92661,Orange County,33.602788,-117.9102538
95312,Merced County,37.42054,-120.6663638
95966,Butte County,39.4915751,-121.422761
93610,Madera County,37.1108483,-120.2743484
92258,Riverside County,33.923751,-116.5410789
95826,Sacramento County,38.5499634,-121.3884671
93725,Fresno County,36.6765725,-119.7194377
92359,San Bernardino County,34.097004,-117.0676398
95139,Santa Clara County,37.2257107,-121.7622874
93536,Los Angeles County,34.7190908,-118.2526623
93267,Tulare County,36.1332276,-119.1274334
92154,San Diego County,32.5967198,-116.9028125
90002,Los Angeles County,33.9511133,-118.2497386
95821,Sacramento County,38.6258567,-121.3884671
93703,Fresno County,36.7687871,-119.7599761
95111,Santa Clara County,37.28566319999999,-121.8277925
95368,Stanislaus County,37.71693270000001,-121.0851019
95435,Lake County,39.0037467,-122.8750737
92509,Riverside County,33.9996052,-117.4321452
90210,Los Angeles County,34.0683231,-118.4069666
93223,Tulare County,36.3036623,-119.205924
93906,Monterey County,36.7272444,-121.6397184
92582,Riverside County,33.7981884,-117.0205594
92277,San Bernardino County,34.1356099,-116.0542941
95227,San Joaquin County,38.2148814,-121.0306432
91911,San Diego County,32.6059744,-117.0441009
93270,Tulare County,35.93935829999999,-119.0692659
95320,San Joaquin County,37.8300406,-121.0105733
92570,Riverside County,33.7857455,-117.2911248
92530,Riverside County,33.6392361,-117.3851496
92553,Riverside County,33.924658,-117.2499749
95236,San Joaquin County,38.0728788,-121.03351
92344,San Bernardino County,34.3811299,-117.3851496
94592,Solano County,38.088795,-122.2710602
92105,San Diego County,32.7348953,-117.0970596
93527,Kern County,36.1155819,-118.1590786
93930,Monterey County,36.2143294,-121.1237187
90033,Los Angeles County,34.0502898,-118.2117257
92386,San Bernardino County,34.2426357,-116.827715
93235,Tulare County,36.3899871,-119.2262667
93606,Fresno County,36.8021801,-120.016323
94564,Contra Costa County,37.9963136,-122.2937428
92363,San Bernardino County,34.7275112,-114.5955356
95365,Merced County,37.3056776,-120.3349024
95690,Sacramento County,38.2285458,-121.6054893
90058,Los Angeles County,34.00637469999999,-118.2234229
92173,San Diego County,32.5497444,-117.0382158
90222,Los Angeles County,33.9111458,-118.2351192
94602,Alameda County,37.8015517,-122.2143323
94702,Alameda County,37.8680576,-122.2852374
95658,Placer County,38.8831341,-121.1595842
92544,Riverside County,33.6634859,-116.8439147
95833,Sacramento County,38.6198298,-121.5198716
92567,Riverside County,33.8173261,-117.1147095
90037,Los Angeles County,38.5128714,-121.4970294
95822,Sacramento County,38.5128714,-121.4970294
95818,Sacramento County,38.56030560000001,-121.4970294
92372,San Bernardino County,34.4340464,-117.6317494
92316,San Bernardino County,34.0595859,-117.3968996
93635,Merced County,37.0583373,-120.8499249
94545,Alameda County,37.6063621,-122.1178261
92102,San Diego County,32.7162223,-117.1323579
94703,Alameda County,37.85247409999999,-122.2738958
92318,San Bernardino County,34.0472706,-117.2386415
92067,San Diego County,33.0176773,-117.226457
93243,Kern County,34.7936796,-118.8363756
94803,Contra Costa County,37.9587253,-122.2767313
92307,San Bernardino County,34.5869607,-117.1264753
92139,San Diego County,32.6858257,-117.0382158
93434,Santa Barbara County,34.9529067,-120.6084832
95626,Sacramento County,38.7190893,-121.4570447
95638,Sacramento County,38.3395289,-121.1022942
92376,San Bernardino County,34.1063841,-117.3703189
94024,Santa Clara County,37.3478257,-122.1007867
90304,Los Angeles County,33.9387862,-118.3608046
92335,San Bernardino County,34.08378700000001,-117.4673845
92311,San Bernardino County,34.9744981,-116.9616941
94940,Marin County,38.1745272,-122.8648538
95363,Stanislaus County,37.481683,-121.1481284
92571,Riverside County,33.81567709999999,-117.2088167
95442,Sonoma County,38.3747503,-122.5259596
95202,San Joaquin County,37.9573836,-121.2883857
94605,Alameda County,37.7554905,-122.1462193
93241,Kern County,35.2638398,-118.9121033
90063,Los Angeles County,34.0440239,-118.1854042
92551,Riverside County,33.878638,-117.226457
92371,San Bernardino County,34.4290417,-117.5261025
95693,Sacramento County,38.3888359,-121.193945
95367,Stanislaus County,37.7280941,-120.9474747
92625,Orange County,33.599184,-117.8721676
96008,Shasta County,40.7159408,-122.1203009
95681,Placer County,38.9988271,-121.3427262
96111,Nevada County,39.4805159,-120.043412
93202,Kings County,36.3104492,-119.7093013
95958,Butte County,39.5515199,-121.76477
93648,Fresno County,36.6218128,-119.5223715
95380,Stanislaus County,37.47103329999999,-120.9187827
94518,Contra Costa County,37.9461207,-122.0212337
95324,Merced County,37.4069089,-120.8728615
96071,Shasta County,40.664978,-121.4683317
95387,Stanislaus County,37.5051827,-121.3312882
90027,Los Angeles County,34.1220545,-118.2935891
95230,San Joaquin County,37.9728082,-120.8498944
95330,San Joaquin County,37.8134216,-121.2969674
96028,Shasta County,41.0063661,-121.4469102
92549,Riverside County,33.7608141,-116.7378585
92583,Riverside County,33.814818,-116.9499191
92240,Riverside County,33.9628146,-116.5373923
92284,San Bernardino County,34.1502862,-116.4429944
94606,Alameda County,37.7944092,-122.2455364
94533,Solano County,38.2493627,-122.0399969
90220,Los Angeles County,33.8803536,-118.2351192
95322,Merced County,37.2248548,-121.03351
95975,Nevada County,39.2228146,-121.1595842
95948,Butte County,39.35777,-121.7423434
90077,Los Angeles County,34.1014861,-118.4571974
96062,Shasta County,40.5643302,-122.0397737
94591,Solano County,38.1256242,-122.1973081
90062,Los Angeles County,34.0031792,-118.3082034
90003,Los Angeles County,33.9657994,-118.2731269
95828,Sacramento County,38.4929881,-121.3884671
93218,Tulare County,35.8587055,-119.0343548
95827,Sacramento County,38.5544039,-121.3255688
91011,Los Angeles County,34.2133926,-118.1941785
92407,San Bernardino County,34.216765,-117.3851496
90001,Los Angeles County,33.9697897,-118.2468148
92268,San Bernardino County,34.241485,-116.5845767
94705,Alameda County,37.8646149,-122.2341905
92392,San Bernardino County,34.4854334,-117.4203974
92395,San Bernardino County,34.4933111,-117.3028803
92249,Imperial County,32.7283132,-115.491124
91932,San Diego County,32.5829894,-117.1205925
90302,Los Angeles County,33.9742906,-118.3520389
94027,San Mateo County,37.45117949999999,-122.2029832
90011,Los Angeles County,34.007889,-118.2585096
95307,Stanislaus County,37.5350396,-120.9646866
96084,Shasta County,40.9048101,-122.0229676
90044,Los Angeles County,33.9478802,-118.2935891
95660,Sacramento County,38.6830879,-121.3713164
92256,San Bernardino County,34.0761084,-116.5845767
95301,Merced County,37.3178131,-120.6429991
93272,Tulare County,36.0519936,-119.3947135
95673,Sacramento County,38.6880414,-121.43419
90047,Los Angeles County,33.9519253,-118.3082034
95209,San Joaquin County,38.0521138,-121.3484448
92543,Riverside County,33.6991526,-116.9793554
95354,Stanislaus County,37.6346973,-120.9704234
90303,Los Angeles County,33.93583520000001,-118.3315838
95204,San Joaquin County,37.9727529,-121.3255688
95823,Sacramento County,38.4603864,-121.43419
92345,San Bernardino County,34.3627106,-117.2911248
90018,Los Angeles County,34.0309972,-118.319894
92394,San Bernardino County,34.5639731,-117.3498955
96019,Shasta County,40.69150459999999,-122.3779053
93615,Tulare County,36.5065822,-119.2901829
96073,Shasta County,40.5993942,-122.1960119
95220,San Joaquin County,38.1845539,-121.2397438
95819,Sacramento County,38.5678631,-121.4399041
95832,Sacramento County,38.4369084,-121.4970294
94806,Contra Costa County,37.9759027,-122.3447611
92324,San Bernardino County,34.0559145,-117.3263893
95385,Stanislaus County,37.596139,-121.2511908
94523,Contra Costa County,37.9448915,-122.0723816
90265,Los Angeles County,34.0615492,-118.8363756
92233,Imperial County,33.1904717,-115.6154732
92410,San Bernardino County,34.0961955,-117.3087578
95917,Butte County,39.4384517,-121.7537404
92118,San Diego County,32.6920499,-117.1911749
95815,Sacramento County,38.5963157,-121.4399041
95639,Yolo County,38.3749489,-121.5055958
95386,Stanislaus County,37.7050159,-120.6429991
93560,Kern County,34.8843005,-118.3228165
90019,Los Angeles County,34.0489277,-118.3403506
93905,Monterey County,36.685567,-121.5997835
90232,Los Angeles County,34.0236878,-118.3900204
95358,Stanislaus County,37.6107909,-121.1022942
92401,San Bernardino County,34.0971415,-117.2940637
90043,Los Angeles County,33.9903827,-118.3286614
90305,Los Angeles County,33.9596334,-118.3286614
92282,Riverside County,33.9561684,-116.6553351
94804,Contra Costa County,37.9158152,-122.3390936
92231,Imperial County,32.6826471,-115.5799503
90301,Los Angeles County,33.9537917,-118.3520389
92405,San Bernardino County,34.1402037,-117.2970026
95323,Stanislaus County,37.6209117,-120.7005044
92230,Riverside County,33.9155838,-116.7850009
93702,Fresno County,36.7491199,-119.7599761
95203,San Joaquin County,37.9536006,-121.3255688
92241,Riverside County,33.861935,-116.2540856
94589,Solano County,38.1457572,-122.2710602
93646,Fresno County,36.6319889,-119.3018011
94511,Contra Costa County,38.0340942,-121.6340142
95814,Sacramento County,38.5824933,-121.4941738
93534,Los Angeles County,34.6946278,-118.1473771
95207,San Joaquin County,37.9983748,-121.3198491
94601,Alameda County,37.7729273,-122.2143323
92356,San Bernardino County,34.4375566,-116.8910342
95680,Sacramento County,38.2455111,-121.5526993
95612,Yolo County,38.3807344,-121.6054893
92250,Imperial County,32.7674331,-115.2363408
92368,San Bernardino County,34.6498616,-117.2911248
96069,Shasta County,40.6869239,-122.0036217
93550,Los Angeles County,34.3579404,-118.0654445
95838,Sacramento County,38.643335,-121.4570447
95824,Sacramento County,38.517011,-121.4513314
91210,Los Angeles County,34.144801,-118.2563169
92285,San Bernardino County,34.3350492,-116.5373923
95210,San Joaquin County,38.0434058,-121.2969674
95206,San Joaquin County,37.9009213,-121.422761
90291,Los Angeles County,33.9962144,-118.4688776
90016,Los Angeles County,34.0255188,-118.3520389
93640,Fresno County,36.6807956,-120.4127161
94590,Solano County,38.1052454,-122.2483726
95319,Stanislaus County,37.6378847,-120.9006674
92007,San Diego County,33.0170252,-117.2734901
93701,Fresno County,36.7509383,-119.7802409
92411,San Bernardino County,34.1242701,-117.3205123
94603,Alameda County,37.7355719,-122.1802812
95317,Merced County,37.1302486,-120.5163949
96013,Shasta County,41.0249681,-121.6932437
95303,Merced County,37.4727467,-120.6775054
95816,Sacramento County,38.58001840000001,-121.4627576
95328,Stanislaus County,37.5580692,-120.9101738
93591,Los Angeles County,34.5925622,-117.8194197
95820,Sacramento County,38.5359933,-121.4513314
93960,Monterey County,36.4176405,-121.3998995
90026,Los Angeles County,34.0796167,-118.2585096
95351,Stanislaus County,37.6183927,-120.9933678
94519,Contra Costa County,37.9876914,-122.0098642
95205,San Joaquin County,37.9642589,-121.2569138
94801,Contra Costa County,37.9429522,-122.3900901
92252,San Bernardino County,34.193766,-116.2540856
95968,Butte County,39.4159047,-121.5655424
95215,San Joaquin County,37.9434927,-121.1481284
93505,Kern County,35.1146082,-117.9717606
94621,Alameda County,37.7347438,-122.2143323
90254,Los Angeles County,33.8600693,-118.3987842
96065,Shasta County,40.9063814,-121.8967213
90021,Los Angeles County,34.0309258,-118.2380432
95817,Sacramento County,38.5500434,-121.4599012
91108,Los Angeles County,34.1247921,-118.1181199
90266,Los Angeles County,33.8908371,-118.3987842
