Zip_Code,zip_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,MsaName,Unnamed: 2,Current_Rent,rent_value_mm,rent_value_yy,Median_ROI,lat,lng
91304,"canoga park, ca",696900.0,0.0,0.0,36.0,-0.027000000000000003,-0.1818,48.0,0.24675324699999998,0.215189873,40.0,0.6667,2.3333,0.0,,,0.0,-1.0,-1.0,65.0,-0.0299,0.1818,389.12218060000004,0.0383,0.1338,1627.5,0.048,-0.2004,754683.55,-0.0368,-0.0424,101.0,-0.0288,0.0202,1.8055555559999998,-0.0053,0.5556,Los Angeles-Long Beach-Anaheim, CA,2359.0,0.000424088,0.006828852,4.06,34.2249609,-118.6556478
92069,"san marcos, ca",754250.0,-0.0192,,28.0,0.2727,-0.0345,32.0,-0.5187969920000001,0.185185185,52.0,0.8571,1.1667,4.0,,,0.0,,-1.0,76.0,0.0411,1.0541,376.8664528,0.0032,0.0903,2204.0,-0.0401,0.1875,1156613.293,-0.001,0.1285,104.0,0.0947,0.5758,2.714285714,-0.6039,1.4384,San Diego, CA,2547.0,0.006321612,0.067476949,4.05,33.1630271,-117.1617685
91360,"thousand oaks, ca",934500.0,0.0506,,31.0,0.1481,-0.3542,19.5,0.083333333,-0.561797753,48.0,0.3333,0.7143,0.0,,,8.0,1.0,0.0,68.0,0.0,1.5185,458.54307719999997,0.0397,0.1634,2196.5,0.042,0.0122,1017825.657,0.0361,0.1928,99.0,0.0421,0.32,2.193548387,-0.325,1.631,Ventura, CA,3144.0,0.004793864,0.04625624,4.04,34.2024698,-118.8741429
90621,"buena park, ca",676500.0,-0.0334,0.0258,16.0,0.3333,-0.3846,18.0,-0.735294118,-0.538461538,24.0,2.0,2.0,0.0,,,4.0,,0.0,19.0,-0.1739,0.9,410.0079253,0.0544,0.065,1728.0,-0.1251,-0.0049,762727.2304,-0.0681,0.1073,35.0,0.0,-0.0278,1.1875,-0.7292,0.8029,Los Angeles-Long Beach-Anaheim, CA,2273.0,0.000880669,0.012021371,4.03,33.8794822,-117.9893301
92604,"irvine, ca",876000.0,0.0,0.1019,14.0,0.0,,21.0,0.024390244,-0.46835443,16.0,-0.2,0.0,0.0,,,4.0,,,28.0,-0.0667,1.5455,550.1344167999999,0.0076,0.1222,1446.0,0.2574,-0.0295,949196.4229,0.1499,0.1311,42.0,-0.0455,-0.0455,2.0,-0.1429,1.6667,Los Angeles-Long Beach-Anaheim, CA,2926.0,0.002054795,0.012456747,4.01,33.6913751,-117.7901088
90703,"cerritos, ca",894450.0,0.0027,0.0585,14.0,-0.2632,,42.5,0.19718309899999997,0.024096386,16.0,-0.3333,0.3333,0.0,,,0.0,,,37.0,-0.0976,0.48,433.1014987,0.0383,0.0117,2081.0,-0.0214,0.0026,879990.3494,-0.0134,0.0194,51.0,-0.15,0.0851,2.642857143,0.485,1.5065,Los Angeles-Long Beach-Anaheim, CA,2990.0,0.002682763,0.02713844,4.01,33.8724552,-118.0595907
92833,"fullerton, ca",798900.0,0.1421,0.1663,29.0,0.381,-0.3256,16.5,0.064516129,-0.554054054,48.0,0.3333,1.4,4.0,,,4.0,,-0.5,58.0,0.1373,0.7576,457.28325710000007,0.01,0.1598,1769.0,0.0051,-0.0167,905033.8319,0.0752,0.0933,87.0,0.2083,0.1447,2.0,-0.4286,1.2326,Los Angeles-Long Beach-Anaheim, CA,2655.0,0.003401361,0.040360502,3.99,33.8749591,-117.9659037
91801,"alhambra, ca",699900.0,0.0893,0.0393,26.0,0.1304,,24.0,0.11627907,-0.538461538,16.0,-0.5,0.3333,4.0,,,8.0,1.0,1.0,46.0,0.0698,1.7059,503.3665823,0.0055,0.0318,1399.0,0.0138,0.0175,756455.3429,0.0655,0.0234,72.0,0.0909,0.6,1.769230769,-0.1003,1.1621,Los Angeles-Long Beach-Anaheim, CA,2327.0,-0.003426124,-0.029203171,3.99,34.0837958,-118.1181199
90037,"los angeles, ca",600000.0,-0.0311,0.0436,17.0,0.3077,-0.15,139.0,-0.162650602,0.396984925,4.0,0.0,0.0,0.0,,,0.0,,-1.0,17.0,-0.15,0.1333,435.5340086,-0.0298,0.0697,1400.0,-0.0345,0.0189,586473.1066,-0.0564,0.0508,34.0,0.0303,-0.0286,1.0,-0.5385,0.25,Los Angeles-Long Beach-Anaheim, CA,1988.0,0.005563986,0.057446809,3.98,34.002058,-118.2818967
92071,"santee, ca",652000.0,0.0316,0.1591,48.0,0.1429,0.2308,27.5,-0.345238095,-0.112903226,76.0,0.2667,0.9,4.0,,,8.0,,-0.3333,136.0,0.124,1.386,396.1896592,0.0328,0.1007,1449.0,-0.0116,0.0846,646332.3605,-0.0312,0.1366,184.0,0.1288,0.9167,2.833333333,-0.0476,1.3718,San Diego, CA,2126.0,0.003777148,0.04729064,3.91,32.8678728,-116.9970153
90017,"los angeles, ca",789000.0,0.0154,0.0314,89.0,-0.043,0.1125,165.0,0.041009464,0.380753138,12.0,0.0,2.0,0.0,,,8.0,0.0,1.0,20.0,-0.0476,0.1111,767.3913043,-0.040999999999999995,-0.1114,906.0,0.0033,0.0747,860055.9341,0.006,-0.0043,109.0,-0.0439,0.1122,0.224719101,-0.0011,-0.0003,Los Angeles-Long Beach-Anaheim, CA,2563.0,-0.009659969,-0.103532704,3.90,34.0543797,-118.2672801
94103,"san francisco, ca",824000.0,0.0313,-0.2073,63.0,0.0,1.25,51.0,0.03030303,0.12087912099999999,40.0,0.6667,9.0,0.0,,,4.0,-0.5,0.0,29.0,-0.0938,2.625,916.8126525,-0.0384,-0.1604,725.0,-0.0189,-0.3128,1242813.912,0.0543,-0.3269,92.0,-0.0316,1.5556,0.46031746,-0.0476,0.1746,San Francisco, CA,2680.0,-0.026870007,-0.241008213,3.90,37.7726402,-122.4099154
92612,"irvine, ca",792000.0,-0.0019,-0.0038,40.0,-0.1837,,35.0,-0.078947368,-0.278350515,28.0,-0.2222,0.0,0.0,,,0.0,-1.0,-1.0,65.0,0.1818,3.0625,552.7515884,0.0233,0.0821,1578.5,0.0164,-0.0295,1013379.193,0.1781,0.1073,105.0,0.0096,0.11699999999999999,1.625,0.5026,1.4199,Los Angeles-Long Beach-Anaheim, CA,2575.0,-0.000776096,-0.022770398,3.90,33.6588951,-117.8282121
91911,"chula vista, ca",629500.0,0.0882,,29.0,0.0357,-0.1944,119.5,0.086363636,,32.0,-0.1111,1.0,0.0,,,0.0,-1.0,-1.0,80.0,-0.0476,0.7021,380.5637808,0.0204,0.0937,1547.0,0.1375,0.0449,619400.5556,0.0722,0.1647,109.0,-0.0268,0.3133,2.75862069,-0.2414,1.4531,San Diego, CA,2048.0,0.004413928,0.045965271,3.90,32.6059744,-117.0441009
92009,"carlsbad, ca",974450.0,0.1202,0.0869,61.0,0.0167,,40.5,-0.608695652,0.0,72.0,-0.0526,0.5,0.0,,,4.0,0.0,-0.8889,141.0,-0.0537,2.0,451.0149228,0.0,0.1323,1989.5,0.0474,-0.0323,1100131.172,0.0491,0.1217,202.0,-0.0335,0.2785,2.31147541,-0.1719,1.8881,San Diego, CA,3162.0,0.002854424,0.036721311,3.89,33.095442,-117.2499749
92081,"vista, ca",689850.0,-0.0537,0.1723,16.0,-0.1579,,123.5,-0.262686567,2.1265822780000003,20.0,-0.1667,0.6667,0.0,,,0.0,,-1.0,74.0,-0.0513,1.3125,391.0624338,-0.0422,0.1224,1843.0,-0.0391,0.0242,834228.8211,-0.0501,0.2615,90.0,-0.0722,0.25,4.625,0.5197,3.825,San Diego, CA,2236.0,0.004041311,0.046326626,3.89,33.1778834,-117.2534184
92780,"tustin, ca",721944.0,0.1193,-0.0083,19.0,-0.05,,19.5,0.444444444,-0.31578947399999996,20.0,-0.4444,-0.1667,0.0,,,4.0,,,42.0,-0.087,0.8261,445.63428150000004,-0.0138,0.1133,1387.5,0.0488,-0.1649,755946.0185,0.1338,0.0937,61.0,-0.0758,0.0893,2.210526316,-0.0895,1.5136,Los Angeles-Long Beach-Anaheim, CA,2326.0,0.003018542,0.033318525,3.87,33.7372177,-117.8135579
92019,"el cajon, ca",737000.0,-0.0166,0.0728,34.0,0.0968,,38.0,0.070422535,0.35714285700000004,40.0,0.4286,-0.1667,0.0,-1.0,-1.0,4.0,,-0.6667,104.0,-0.0631,1.4186,392.2501344,0.0099,0.2034,1797.5,0.019,-0.0979,777068.5383,-0.0213,0.1743,138.0,-0.0282,0.5333,3.0588235289999997,-0.5218,2.1439,San Diego, CA,2371.0,0.005939754,0.064660979,3.86,32.7751095,-116.8556955
94601,"oakland, ca",607500.0,0.08,0.0705,34.0,0.1333,-0.1282,46.5,-0.557142857,-0.284615385,24.0,1.0,2.0,0.0,,,0.0,,-1.0,28.0,-0.125,0.3333,561.436673,0.0574,0.1441,1084.5,-0.01,-0.0478,637917.5542,0.042,0.0438,62.0,0.0,0.0333,0.8235294120000001,-0.2431,0.2851,San Francisco, CA,1953.0,-0.003062787,-0.027874564,3.86,37.7729273,-122.2143323
92120,"san diego, ca",732400.0,0.0732,0.1191,17.0,-0.0556,,17.5,1.333333333,-0.47761194,36.0,-0.1,0.5,0.0,,,0.0,,-1.0,62.0,0.1698,0.4091,433.4135313,0.0175,0.1778,1324.0,-0.0286,-0.1162,781534.7379,0.1084,0.2659,79.0,0.1127,0.0128,3.6470588239999997,0.7026,2.3529,San Diego, CA,2335.0,0.006031883,0.058476881,3.83,32.7926264,-117.0735241
92131,"san diego, ca",895000.0,0.0419,-0.042,17.0,0.2143,-0.4516,18.5,-0.026315789,-0.439393939,36.0,0.2857,0.5,0.0,,,0.0,,-1.0,43.0,-0.0227,0.303,487.03690880000005,-0.0521,0.2516,1763.0,0.0,-0.2259,1034764.359,0.0154,0.0483,60.0,0.0345,-0.0625,2.529411765,-0.6134,1.4649,San Diego, CA,2857.0,0.004217926,0.03815407,3.83,32.8932137,-117.0676398
92870,"placentia, ca",823450.0,-0.0312,,26.0,0.3684,-0.2121,12.5,0.923076923,-0.615384615,52.0,0.3,1.1667,0.0,,,0.0,,-1.0,54.0,0.4211,1.7,430.7319597,0.0118,0.124,1941.5,0.0054,0.0837,837032.9148,-0.0533,0.2142,80.0,0.4035,0.5094,2.076923077,0.0769,1.4709,Los Angeles-Long Beach-Anaheim, CA,2618.0,0.003834356,0.038065028,3.82,33.8802416,-117.8604472
92104,"san diego, ca",599000.0,-0.0923,-0.1046,35.0,-0.0278,,19.0,-0.05,-0.35593220299999995,44.0,-0.0833,0.5714,0.0,,,8.0,0.0,-0.3333,77.0,0.0132,1.4063,649.4712436000001,0.0021,0.1666,915.0,-0.0338,-0.1286,701243.4359,-0.0235,0.006,112.0,0.0,0.5775,2.2,0.0889,1.3795,San Diego, CA,1909.0,0.00262605,0.030221263,3.82,32.7398671,-117.1205925
92262,"palm springs, ca",709850.0,0.0595,,90.0,0.1111,,28.5,-0.313253012,,100.0,0.25,0.1905,4.0,0.0,,8.0,-0.3333,-0.8333,185.0,-0.1591,0.6228,409.8691257,0.1929,0.3003,1642.5,0.0046,0.018000000000000002,1277983.107,0.1171,0.8604,275.0,-0.0864,-0.3357,2.055555556,-0.6605,1.6756,Riverside, CA,2259.0,0.011190689,#DIV/0!,3.82,33.8613433,-116.5727815
94597,"walnut creek, ca",895000.0,0.0234,0.0413,14.0,-0.2222,,18.5,1.466666667,-0.463768116,28.0,-0.3,0.4,0.0,,,4.0,,,52.0,0.0833,3.0,529.1035449,-0.0334,-0.0167,1621.5,0.1649,0.1144,891608.1731,0.0339,-0.0138,66.0,0.0,0.4667,3.714285714,1.0476,3.3080000000000003,San Francisco, CA,2842.0,0.001762425,0.023038157,3.81,37.9193365,-122.0780632
92691,"mission viejo, ca",848750.0,-0.0458,0.075,32.0,0.6,-0.2381,12.0,0.7142857140000001,-0.630769231,76.0,0.4615,1.375,4.0,,,8.0,1.0,0.0,73.0,0.0282,0.8718,482.3747277,0.1272,0.1557,1560.0,-0.2182,-0.1715,757038.41,-0.0222,0.0335,105.0,0.1538,0.2963,2.28125,-1.2687,1.3527,Los Angeles-Long Beach-Anaheim, CA,2686.0,0.006369427,0.067992048,3.80,33.6062809,-117.6728185
94587,"union city, ca",799499.5,0.1933,-0.0909,27.0,0.0385,-0.2059,24.5,0.814814815,-0.379746835,44.0,0.1,1.2,0.0,,,0.0,,,58.0,0.1154,1.4167,598.476605,0.0046,0.0293,1309.0,0.0468,-0.0282,866382.3223,0.1327,-0.0212,85.0,0.0897,0.4655,2.148148148,0.1481,1.4423,San Francisco, CA,2503.0,-0.000399361,-0.006351727,3.76,37.5952304,-122.043969
95624,"elk grove, ca",662450.0,-0.0068,,31.0,-0.0606,-0.5867,23.5,0.88,-0.265625,52.0,-0.0714,-0.1333,0.0,,,4.0,0.0,-0.6667,77.0,-0.061,0.2222,300.19776139999993,-0.0228,0.2836,2109.5,-0.0177,-0.0687,1784700.727,-0.1382,1.1973,108.0,-0.0609,-0.2174,2.483870968,-0.001,1.6439,Sacramento, CA,2074.0,0.005819593,0.069623517,3.76,38.4244019,-121.3312882
91910,"chula vista, ca",680000.0,0.0001,0.2047,30.0,0.3636,-0.3023,23.5,0.424242424,-0.405063291,44.0,0.2222,0.5714,0.0,,,4.0,,-0.5,95.0,-0.05,0.6102,391.25370489999995,0.0654,0.188,1677.5,0.0342,0.0422,717347.7805,0.0475,0.1341,125.0,0.0246,0.2255,3.166666667,-1.3788,1.7946,San Diego, CA,2126.0,0.003303445,0.037073171,3.75,32.6385134,-117.0617553
90015,"los angeles, ca",749000.0,0.0558,0.0274,122.0,-0.0469,0.0991,105.5,-0.040909091,0.0,16.0,-0.3333,1.0,0.0,,,12.0,0.5,2.0,47.0,0.0217,0.175,736.5521004,0.0327,-0.0073,1120.0,0.0,0.0117,1278712.804,0.0872,0.0687,169.0,-0.0287,0.1192,0.38524590200000003,0.0259,0.0249,Los Angeles-Long Beach-Anaheim, CA,2342.0,-0.007627119,-0.091191308,3.75,34.0390107,-118.2672801
92692,"mission viejo, ca",899450.0,0.0198,,33.0,-0.175,,21.5,0.535714286,-0.402777778,60.0,-0.0625,0.3636,0.0,,-1.0,8.0,,-0.6,92.0,0.0222,0.9167,468.47890149999995,0.0357,0.1676,1746.0,-0.1164,-0.0501,1116535.081,-0.0028,0.261,125.0,-0.0385,-0.1497,2.787878788,0.5379,2.303,Los Angeles-Long Beach-Anaheim, CA,2801.0,0.004662841,0.049850075,3.74,33.6147846,-117.637617
95677,"rocklin, ca",635597.5,-0.0049,0.135,28.0,0.5556,-0.2432,8.0,-0.384615385,,48.0,0.7143,1.4,0.0,,,4.0,0.0,-0.8,58.0,0.1837,1.9,317.7276542,0.0019,0.1908,2072.0,0.0093,-0.0552,697268.7759,0.1071,0.1906,86.0,0.2836,0.5088,2.0714285709999998,-0.6508,1.5309,Sacramento, CA,1968.0,0.009230769,0.10998308,3.72,38.7870973,-121.2282958
93619,"clovis, ca",607500.0,-0.0854,,46.0,0.0,,16.5,-0.131578947,,76.0,0.1176,0.0556,0.0,,,8.0,-0.5,-0.8571,40.0,0.0526,-0.1489,239.7594945,-0.0212,0.1924,2506.5,0.0375,0.0385,879861.0855,-0.0924,0.4402,86.0,0.0238,-0.5845,0.869565217,0.0435,0.5758,Fresno, CA,1882.0,0.006955591,0.076043453,3.72,36.911263,-119.5803605
92101,"san diego, ca",764500.0,-0.0135,0.0516,235.0,-0.0524,,49.0,0.076923077,-0.039215686,112.0,-0.1515,0.2174,4.0,0.0,,44.0,-0.2143,0.0,160.0,-0.0643,2.2,661.4985521000001,-0.0193,0.0465,1216.0,-0.0315,0.0456,1063869.331,-0.0133,0.1005,395.0,-0.0573,0.1618,0.6808510640000001,-0.0087,0.5084,San Diego, CA,2364.0,0.000423191,-0.002110595,3.71,32.7269669,-117.1647094
90065,"los angeles, ca",897000.0,-0.0077,-0.0303,50.0,-0.0196,-0.2857,54.0,-0.068965517,-0.11475409800000001,32.0,0.0,1.6667,0.0,,,4.0,-0.5,-0.5,73.0,0.1406,0.6977,645.1367781,0.0782,0.0488,1485.0,-0.0956,-0.1022,982094.2173,-0.0347,-0.0246,123.0,0.0696,0.0885,1.46,0.2051,0.8457,Los Angeles-Long Beach-Anaheim, CA,2757.0,0.000362845,0.013975726,3.69,34.10885,-118.2234229
95630,"folsom, ca",712500.0,-0.0233,,37.0,-0.0263,,16.5,0.269230769,,88.0,0.2222,-0.0435,0.0,,,4.0,-0.5,-0.8333,100.0,0.0101,0.5152,332.5511585,0.0551,0.1911,2336.5,0.0009,0.0923,898084.5833,0.0199,0.3792,137.0,0.0,-0.2303,2.702702703,0.0974,2.1134,Sacramento, CA,2172.0,0.006021306,0.058479532,3.66,38.668585,-121.1481284
92562,"murrieta, ca",739950.0,-0.0733,0.3527,96.0,0.1429,-0.4894,32.0,0.185185185,-0.333333333,112.0,0.2174,0.2727,4.0,0.0,0.0,20.0,0.6667,-0.4444,149.0,0.0276,0.2213,277.2211828,-0.0026,0.2171,3087.5,-0.0217,0.0921,1175387.337,-0.0827,0.4041,245.0,0.0699,-0.2097,1.5520833330000001,-0.1741,0.9031,Riverside, CA,2254.0,0.008952551,0.108706345,3.66,33.5262326,-117.3381427
94606,"oakland, ca",716894.0,-0.0042,0.092,19.0,0.0556,0.9,22.5,-0.571428571,-0.659090909,12.0,0.5,2.0,0.0,,,4.0,0.0,0.0,18.0,0.6364,1.0,555.8568209,0.1207,0.1851,1242.5,-0.0762,-0.1733,863500.9286,-0.0117,0.3473,37.0,0.2759,0.9474,0.947368421,0.3363,0.0474,San Francisco, CA,2187.0,-0.002735978,-0.038258575,3.66,37.7944092,-122.2455364
91606,"north hollywood, ca",759450.0,0.0126,,23.0,0.0952,0.0,36.0,0.41176470600000004,0.014084507,12.0,-0.25,0.5,0.0,,,4.0,,,42.0,-0.1064,1.0,497.50238210000003,-0.0577,0.0176,1344.0,-0.0471,-0.1049,768916.2784,-0.0434,-0.0959,65.0,-0.0441,0.4773,1.8260869569999998,-0.41200000000000003,0.9129999999999999,Los Angeles-Long Beach-Anaheim, CA,2305.0,-0.000433651,0.002173913,3.64,34.1873985,-118.3900204
95661,"roseville, ca",707000.0,0.1331,,13.0,0.0833,,17.5,1.333333333,-0.444444444,24.0,-0.3333,0.0,0.0,,,0.0,,-1.0,45.0,0.1842,0.6667,319.2355057,-0.0441,0.1939,2044.5,0.0817,-0.0422,733012.3013,0.1436,0.2102,58.0,0.16,0.0357,3.461538462,0.2949,2.5305,Sacramento, CA,2128.0,0.008530806,0.099741602,3.61,38.7424319,-121.2511908
90501,"torrance, ca",787000.0,0.0161,-0.0025,18.0,-0.0526,,21.5,-0.306451613,-0.367647059,24.0,0.0,2.0,0.0,,,0.0,,,41.0,0.2059,1.1579,531.2879402,-0.1004,0.1221,1719.0,0.1452,0.016,844454.0741,0.0081,0.0904,59.0,0.1132,0.6857,2.277777778,0.4883,1.0903,Los Angeles-Long Beach-Anaheim, CA,2359.0,0.000848536,0.010278373,3.60,33.8291867,-118.3169714
95020,"gilroy, ca",1020000.0,-0.0511,0.1738,41.0,0.2424,-0.5341,16.5,0.03125,-0.576923077,68.0,0.3077,0.8889,0.0,,,4.0,0.0,0.0,80.0,0.0667,1.4242,447.9158601,-0.0378,0.1387,2604.0,0.0663,0.1297,1540176.08,-0.0996,0.3124,121.0,0.1204,0.0,1.951219512,-0.3215,1.5762,San Jose, CA,3064.0,0.003274394,0.038644068,3.60,37.0127518,-121.5598345
94583,"san ramon, ca",1191944.0,0.1494,,20.0,0.1765,-0.2857,12.5,2.5714285709999998,-0.43181818200000005,56.0,0.0769,0.75,0.0,,,0.0,,-1.0,67.0,0.2407,1.68,600.3560302999999,0.0141,0.115,1755.5,0.1271,-0.0234,1117196.808,0.1499,0.0948,87.0,0.2254,0.6415,3.35,0.1735,2.4571,San Francisco, CA,3569.0,0.000841279,0.010475651,3.59,37.7624642,-121.9814354
95123,"san jose, ca",950000.0,0.1176,0.008,42.0,0.2353,-0.25,13.0,1.6,-0.469387755,100.0,0.1364,1.2727,0.0,,-1.0,4.0,,0.0,99.0,0.1124,1.3023,634.6755399,0.034,0.0651,1286.0,-0.0206,-0.1063,890746.8413,0.0101,-0.0289,141.0,0.1463,0.4242,2.357142857,-0.2605,1.5893,San Jose, CA,2835.0,-0.002463054,-0.02140145,3.58,37.2374847,-121.8277925
95608,"carmichael, ca",547500.0,0.0187,0.0282,56.0,0.1667,-0.3488,22.0,0.76,-0.34328358200000003,84.0,0.05,0.75,0.0,-1.0,,8.0,1.0,-0.6,92.0,0.1795,0.4603,304.5937507,-0.0063,0.172,1763.5,-0.0853,-0.1562,773297.1258,-0.1103,0.1509,148.0,0.1746,-0.0067,1.642857143,0.0179,0.9103,Sacramento, CA,1624.0,0.006195787,0.07620941,3.56,38.6272793,-121.3198491
94107,"san francisco, ca",1041500.0,0.0267,-0.0936,83.0,-0.046,1.1282,31.5,-0.015625,-0.363636364,52.0,-0.3158,3.3333,0.0,,,12.0,-0.25,,66.0,-0.0833,1.5385,1000.0,0.0011,-0.1043,913.5,-0.0892,0.0798,1277427.961,0.0147,-0.076,149.0,-0.0629,1.2923,0.795180723,-0.0324,0.1285,San Francisco, CA,3090.0,-0.022461246,-0.204428424,3.56,37.7618242,-122.3985871
91739,"rancho cucamonga, ca",849449.5,-0.0259,0.1195,37.0,0.1212,,22.5,-0.237288136,-0.423076923,52.0,0.625,0.0833,8.0,1.0,,4.0,-0.5,-0.75,60.0,-0.1045,0.3043,317.8967975,0.0624,0.1444,2905.0,-0.0101,0.0111,927966.3709,-0.006999999999999999,0.1882,97.0,-0.03,-0.2707,1.621621622,-0.4087,1.0929,Riverside, CA,2516.0,0.008416834,0.096774194,3.55,34.1547243,-117.5143603
92117,"san diego, ca",861000.0,0.0649,0.1488,29.0,0.2609,-0.3556,16.5,0.375,-0.26666666699999997,56.0,0.4,0.2727,0.0,-1.0,,0.0,,-1.0,73.0,0.1061,1.2121,573.9002849,-0.0067,0.0939,1418.0,0.0866,-0.0271,990957.9047,0.1872,0.2087,102.0,0.1461,0.3077,2.517241379,-0.3523,1.7839,San Diego, CA,2550.0,0.002752654,0.027811366,3.55,32.8250767,-117.2029363
92021,"el cajon, ca",625000.0,-0.0272,0.1574,36.0,0.0,-0.28,43.5,0.0875,0.208333333,44.0,0.0,0.375,0.0,,-1.0,4.0,,-0.8333,99.0,-0.0481,1.1064,384.0690918,0.0447,0.2206,1596.0,-0.08900000000000001,0.0435,686035.9174,-0.0317,0.3299,135.0,-0.0357,0.3918,2.75,-0.1389,1.81,San Diego, CA,1847.0,0.00435019,0.041737169,3.55,32.8324351,-116.8792553
91709,"chino hills, ca",904000.0,0.0078,0.09,66.0,0.0476,,26.0,0.209302326,-0.48,84.0,0.1667,0.75,4.0,0.0,0.0,12.0,0.5,-0.625,116.0,0.0943,0.7846,386.7368058,-0.0102,0.087,2523.5,-0.0331,0.001,1179920.643,-0.0634,0.0589,182.0,0.0769,-0.1078,1.7575757580000002,0.075,1.2899,Riverside, CA,2665.0,0.007561437,0.082893133,3.54,33.959453,-117.7256083
92307,"apple valley, ca",478935.0,-0.0022,,39.0,-0.2353,,34.0,0.837837838,-0.313131313,44.0,-0.2143,-0.0833,0.0,-1.0,-1.0,4.0,-0.6667,-0.9091,120.0,-0.0909,0.0169,185.5508272,0.0015,0.1775,2675.0,0.0019,0.2657,519721.9066,0.0297,0.5092,159.0,-0.1311,-0.3908,3.076923077,0.4887,2.2517,Riverside, CA,1413.0,0.011453114,0.152528548,3.54,34.5869607,-117.1264753
92708,"fountain valley, ca",1014450.0,0.0827,,18.0,-0.0526,,28.5,1.035714286,-0.313253012,24.0,-0.25,0.5,0.0,,,4.0,,0.0,47.0,0.4688,0.88,483.30535319999996,0.0276,0.1685,1879.5,0.0694,0.1154,1013040.422,0.0303,0.3473,65.0,0.2745,0.1017,2.611111111,0.9269,1.8758,Los Angeles-Long Beach-Anaheim, CA,2993.0,0.002344273,0.023247863,3.54,33.7168761,-117.9600466
94541,"hayward, ca",761950.0,0.0166,0.1554,26.0,0.0833,-0.1875,29.0,0.6571428570000001,-0.226666667,32.0,-0.2,0.3333,0.0,,,0.0,,,48.0,-0.1111,0.0667,512.4874055,0.0137,0.0943,1425.5,-0.0836,0.094,780985.0233,-0.0263,0.1074,74.0,-0.0513,-0.039,1.846153846,-0.4038,0.4399,San Francisco, CA,2247.0,0.000890869,0.008527828,3.54,37.6737239,-122.1007867
91505,"burbank, ca",974000.0,-0.0005,0.2183,18.0,0.0588,0.0,28.5,0.583333333,-0.304878049,24.0,0.2,2.0,0.0,,,4.0,0.0,0.0,32.0,0.1429,1.2857,709.1376414,0.052000000000000005,0.226,1573.0,-0.0356,0.0045,1338438.94,0.0965,0.5151,50.0,0.1111,0.5625,1.7777777780000001,0.1307,1.0,Los Angeles-Long Beach-Anaheim, CA,2854.0,-0.001050053,-0.017217631,3.52,34.1615135,-118.3403506
91367,"woodland hills, ca",849800.0,0.0307,-0.0332,49.0,0.0889,-0.4615,33.5,-0.455284553,-0.21176470600000002,52.0,0.4444,0.3,0.0,,,4.0,0.0,-0.8333,80.0,-0.0244,0.4815,457.3956839,-0.0044,0.0504,1755.0,0.0263,-0.1069,1021503.238,0.0,0.1494,129.0,0.0157,-0.1103,1.6326530609999999,-0.1896,1.0392,Los Angeles-Long Beach-Anaheim, CA,2496.0,-0.000400481,-0.014218009,3.52,34.1785255,-118.597305
92264,"palm springs, ca",615000.0,-0.1048,,52.0,-0.1613,,35.0,0.0,,56.0,0.0769,-0.0667,0.0,-1.0,,0.0,-1.0,-1.0,137.0,-0.1046,1.6346,330.15868670000003,0.0023,0.1625,1727.5,-0.0869,0.0332,1092543.182,-0.1763,0.7222,189.0,-0.1209,-0.2974,2.634615385,0.1669,2.395,Riverside, CA,1800.0,0.007838746,0.095556908,3.51,33.7553867,-116.5373923
92630,"lake forest, ca",912499.5,-0.0615,0.1205,52.0,0.1064,,18.5,0.275862069,-0.548780488,92.0,0.2105,0.7692,0.0,-1.0,,8.0,-0.3333,-0.7143,113.0,-0.0174,1.6279,451.8794143999999,-0.0154,0.07200000000000001,2140.0,-0.1107,0.0436,958593.6724,-0.1107,0.1287,165.0,0.0185,0.25,2.173076923,-0.2737,1.6899,Los Angeles-Long Beach-Anaheim, CA,2661.0,0.003772161,0.034603421,3.50,33.6447519,-117.6845508
90815,"long beach, ca",824950.0,-0.012,0.0926,22.0,0.0,,26.0,0.529411765,-0.452631579,32.0,-0.1111,0.6,0.0,,,0.0,-1.0,-1.0,54.0,-0.0182,1.3478,546.4012027000001,0.0454,0.1784,1407.0,-0.1134,-0.1223,815685.8626,-0.0994,0.0047,76.0,-0.013000000000000001,0.3103,2.454545455,-0.0455,1.7974,Los Angeles-Long Beach-Anaheim, CA,2406.0,0.007537688,0.087703436,3.50,33.7963296,-118.1181199
